DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
5/10,New York ,Duarte,Lamb,Duarte,H,Indiana Pacers 2021-22 Preseason NBA Schedule,L,0,1,125,104
8/10,Cleveland ,Brogdon,Sabonis,McConnell,H,Indiana Pacers 2021-22 Preseason NBA Schedule,W,1,1,109,100
13/10, Memphis ,Sabonis,Sabonis,McConnell,A,Indiana Pacers 2021-22 Preseason NBA Schedule,W,2,1,109,107
15/10, Cleveland ,Bitadze,Bitadze,Washington,A,Indiana Pacers 2021-22 Preseason NBA Schedule,L,2,2,110,94
