DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
25/10,Utah ,Barnes,Sabonis,Monk,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,1,0,130,114
27/10, Golden State ,Fox,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,1,1,122,114
29/10, Los Angeles ,Fox,Sabonis,Fox,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,2,1,132,127
1/11,Golden State ,Sabonis,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,2,2,102,101
4/11,Houston ,Monk,Sabonis,Monk,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,2,3,107,89
6/11,Houston ,Ellis,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,2,4,122,97
8/11, Portland ,Sabonis,Sabonis,Monk,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,3,4,121,118
10/11, Oklahoma City ,Huerter,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,4,4,105,98
13/11, Cleveland ,Fox,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,5,4,132,120
15/11,Los Angeles ,Sabonis,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,6,4,125,110
17/11,San Antonio ,Fox,Sabonis,Monk,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,7,4,129,120
19/11,Dallas ,Sabonis,Sabonis,Fox,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,8,4,129,113
20/11,New Orleans ,Barnes,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,8,5,129,93
22/11,New Orleans ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,8,6,117,112
24/11,Minnesota ,Fox,Sabonis,Fox,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,9,6,124,111
28/11, Golden State ,Fox,Fox,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,10,6,124,123
29/11, LA ,Fox,Fox,Huerter,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,10,7,131,117
2/12, Denver ,Fox,Sabonis,Fox,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,11,7,123,117
4/12, New Orleans ,Fox,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,11,8,127,117
8/12,Phoenix ,Fox,Sabonis,Fox,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,12,8,114,106
11/12, Brooklyn ,Fox,Sabonis,Monk,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,13,8,131,118
12/12,LA ,Murray,Sabonis,Monk,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,13,9,119,99
14/12, Oklahoma City ,Fox,Sabonis,Monk,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,14,9,128,123
16/12, Utah ,Murray,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,15,9,125,104
18/12, Washington ,Fox,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,16,9,143,131
20/12, Boston ,Fox,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,16,10,144,119
22/12, Phoenix ,Sabonis,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,17,10,120,105
23/12, Minnesota ,Fox,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,17,11,110,98
26/12,Portland ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,17,12,130,113
29/12,Atlanta ,Fox,Sabonis,Fox,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,18,12,117,110
31/12,Memphis ,Monk,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,19,12,123,92
2/1, Charlotte ,Fox,Sabonis,Fox,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,19,13,111,104
3/1, Orlando ,Monk,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,20,13,138,135
5/1, Toronto ,Sabonis,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,21,13,135,130
7/1, New Orleans ,Sabonis,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,21,14,133,100
9/1,Detroit ,Sabonis,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,22,14,131,110
10/1,Charlotte ,Murray,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,23,14,123,98
12/1,Philadelphia ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,23,15,112,93
14/1,Milwaukee ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,23,16,143,142
16/1,Phoenix ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,23,17,119,117
18/1, Indiana ,Huerter,Sabonis,Sabonis,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,23,18,126,121
22/1, Atlanta ,Barnes,Sabonis,Monk,A,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,24,18,122,107
25/1,Golden State ,Barnes,Huerter,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,25,18,134,133
27/1,Dallas ,Fox,Sabonis,Monk,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,26,18,120,115
29/1,Memphis ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,27,18,103,94
31/1,Miami ,Murray,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,L,27,19,115,106
2/2,Indiana ,Sabonis,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,28,19,133,122
3/2,Chicago ,Fox,Sabonis,Sabonis,H,Sacramento Kings 2023-24 Regular Season NBA Schedule,W,29,19,123,115
