DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
30/10, Los Angeles ,Thompson,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,1,0,125,94
31/10,LA ,Curry,Green,Iguodala,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,1,1,126,115
2/11, Sacramento ,Thompson,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,2,1,98,87
4/11,Philadelphia ,Iguodala,Curry,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,3,1,110,90
6/11,Minnesota ,Thompson,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,4,1,106,93
8/11,San Antonio ,Douglas,Bogut,Bogut,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,4,2,76,74
9/11,Memphis ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,4,3,108,90
12/11, Detroit ,Curry,Lee,Iguodala,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,5,3,113,95
14/11, Oklahoma City ,Thompson,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,6,3,116,115
16/11, Utah ,Thompson,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,7,3,102,88
18/11,Utah ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,8,3,98,87
20/11, Memphis ,Thompson,Bogut,Iguodala,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,8,4,88,81
22/11,Los Angeles ,Lee,Lee,Iguodala,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,8,5,102,95
23/11, Portland ,Thompson,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,8,6,113,101
26/11,New Orleans ,Thompson,O'Neal,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,9,6,102,101
27/11,Dallas ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,9,7,103,99
29/11,Oklahoma City ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,9,8,113,112
1/12,Sacramento ,Curry,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,10,8,115,113
3/12, Toronto ,Curry,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,11,8,112,103
6/12,Houston ,Curry,Green,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,11,9,105,83
7/12,Memphis ,Thompson,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,12,9,108,82
9/12,Charlotte ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,12,10,115,111
11/12, Dallas ,Curry,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,13,10,95,93
13/12, Houston ,Lee,Barnes,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,13,11,116,112
15/12,Phoenix ,Curry,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,13,12,106,102
17/12, New Orleans ,Curry,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,14,12,104,93
19/12, San Antonio ,Lee,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,14,13,104,102
21/12, Los Angeles ,Lee,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,15,13,102,83
23/12,Denver ,Lee,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,16,13,89,81
25/12, LA ,Lee,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,17,13,105,103
27/12, Phoenix ,Thompson,Curry,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,18,13,115,86
29/12,Cleveland ,Curry,Green,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,19,13,108,104
31/12,Orlando ,Lee,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,20,13,94,81
2/1,Miami ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,21,13,123,114
3/1,Atlanta ,Lee,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,22,13,101,100
5/1,Washington ,Thompson,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,23,13,112,96
7/1,Milwaukee ,Lee,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,24,13,101,80
8/1,Brooklyn ,Curry,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,24,14,102,98
10/1, Boston ,Iguodala,Bogut,Iguodala,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,25,14,99,97
15/1, Denver ,Lee,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,25,15,123,116
17/1,Oklahoma City ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,25,16,127,121
18/1,New Orleans ,Curry,Bogut,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,26,16,97,87
20/1, Indiana ,Curry,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,26,17,102,94
24/1, Minnesota ,Curry,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,26,18,121,120
26/1, Portland ,Curry,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,27,18,103,88
28/1, Washington ,Curry,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,27,19,88,85
30/1, LA ,Lee,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,28,19,111,92
31/1,Utah ,Curry,Bogut,Bogut,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,29,19,95,90
4/2, Charlotte ,Curry,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,29,20,91,75
6/2, Chicago ,Curry,Iguodala,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,30,20,102,87
8/2,Phoenix ,Curry,Iguodala,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,30,21,122,109
10/2, Philadelphia ,Speights,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,31,21,123,80
12/2, Miami ,Curry,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,31,22,111,110
19/2,Sacramento ,Lee,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,32,22,101,92
20/2, Houston ,Lee,Lee,Iguodala,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,33,22,102,99
22/2, Brooklyn ,O'Neal,O'Neal,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,34,22,93,86
24/2,Detroit ,Curry,O'Neal,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,35,22,104,96
26/2,Chicago ,Crawford,Iguodala,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,35,23,103,83
28/2,New York ,Curry,Curry,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,36,23,126,103
2/3,Toronto ,Curry,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,36,24,104,98
4/3,Indiana ,Thompson,Curry,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,37,24,98,96
5/3,Boston ,Lee,Lee,Blake,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,38,24,108,88
7/3, Atlanta ,Lee,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,39,24,111,97
9/3, Phoenix ,Lee,Lee,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,40,24,113,107
11/3, Dallas ,Crawford,Bogut,Blake,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,W,41,24,108,85
12/3,LA ,Thompson,Lee,Curry,H,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,41,25,111,98
14/3, Cleveland ,Curry,Bogut,Curry,A,Golden State Warriors 2013-14 Regular Season NBA Schedule,L,41,26,103,94
