DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/10,Toronto ,Mitchell,Allen,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,0,1,108,105
22/10,Chicago ,Mitchell,Love,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,1,1,128,96
23/10, Washington ,Mitchell,Allen,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,2,1,117,107
26/10, Orlando ,Mobley,Allen,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,3,1,103,92
28/10,Boston ,LeVert,Allen,LeVert,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,4,1,132,123
30/10, New York ,Mitchell,Allen,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,5,1,121,108
2/11, Boston ,Garland,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,6,1,114,113
4/11,Detroit ,Allen,Love,Love,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,7,1,112,88
6/11,Los Angeles ,Mitchell,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,8,1,114,100
7/11,LA ,Mitchell,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,8,2,119,117
9/11,Sacramento ,Mitchell,LeVert,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,8,3,127,120
11/11,Golden State ,Mitchell,Mobley,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,8,4,106,101
13/11, Minnesota ,Garland,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,8,5,129,124
16/11,Milwaukee ,Garland,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,8,6,113,98
18/11, Charlotte ,Garland,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,9,6,132,122
20/11, Miami ,Garland,Osman,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,10,6,113,87
21/11, Atlanta ,Mitchell,Allen,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,11,6,114,102
23/11, Portland ,Mitchell,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,12,6,114,96
25/11,Milwaukee ,Mitchell,Wade,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,12,7,117,102
27/11,Detroit ,Mitchell,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,13,7,102,94
28/11,Toronto ,Mobley,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,13,8,100,88
30/11, Philadelphia ,LeVert,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,14,8,113,85
2/12, Orlando ,Mitchell,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,15,8,107,96
4/12,New York ,Mitchell,Mobley,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,15,9,92,81
6/12, Los Angeles ,Mitchell,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,16,9,116,102
9/12, Sacramento ,LeVert,Allen,LeVert,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,16,10,106,95
10/12, Oklahoma City ,LeVert,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,17,10,110,102
12/12,San Antonio ,Mitchell,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,17,11,112,111
14/12,Dallas ,Mitchell,Stevens,Mobley,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,18,11,105,90
16/12, Indiana ,Mitchell,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,19,11,118,112
17/12, Dallas ,Mitchell,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,20,11,100,99
19/12, Utah ,Mitchell,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,21,11,122,99
21/12, Milwaukee ,Mitchell,Love,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,22,11,114,106
23/12, Toronto ,Garland,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,22,12,118,107
26/12, Brooklyn ,Garland,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,22,13,125,117
29/12,Indiana ,Mitchell,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,22,14,135,126
31/12,Chicago ,LeVert,Allen,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,23,14,103,102
2/1, Chicago ,Mitchell,Love,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,24,14,145,134
4/1, Phoenix ,LeVert,Mobley,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,25,14,90,88
6/1,Denver ,LeVert,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,25,15,121,108
8/1,Phoenix ,Garland,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,26,15,112,98
10/1,Utah ,Mitchell,Love,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,26,16,116,114
12/1,Portland ,Mitchell,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,27,16,119,113
14/1,Minnesota ,Allen,Allen,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,27,17,110,102
16/1, New Orleans ,Garland,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,28,17,113,103
18/1,Memphis ,Garland,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,28,18,115,114
20/1, Golden State ,Garland,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,28,19,120,114
21/1, Milwaukee ,Mobley,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,29,19,114,102
24/1,New York ,Allen,Allen,Mitchell,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,29,20,105,103
26/1,Houston ,Garland,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,30,20,113,95
27/1,Oklahoma City ,Garland,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,30,21,112,100
29/1, LA ,Osman,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,31,21,122,99
31/1, Miami ,Mobley,Allen,Mitchell,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,31,22,100,97
2/2, Memphis ,Garland,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,32,22,128,113
5/2,Indiana ,Garland,Allen,Rubio,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,33,22,122,103
6/2,Washington ,Allen,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,34,22,114,91
8/2, Detroit ,Allen,Allen,Neto,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,35,22,113,85
10/2,New Orleans ,Mitchell,Mobley,LeVert,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,36,22,118,107
11/2, Chicago ,Mitchell,Mitchell,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,37,22,97,89
13/2, San Antonio ,Mitchell,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,38,22,117,109
15/2,Philadelphia ,Mitchell,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,38,23,118,112
23/2, Denver ,Mobley,Allen,LeVert,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,38,24,115,109
24/2,Atlanta ,Garland,Allen,Stevens,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,38,25,136,119
26/2, Toronto ,Mitchell,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,39,25,118,93
1/3,Boston ,Mitchell,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,39,26,117,113
4/3, Detroit ,Garland,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,40,26,114,90
6/3, Boston ,Mitchell,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,41,26,118,114
8/3,Miami ,Garland,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,42,26,104,100
10/3,Miami ,Mitchell,Allen,Rubio,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,42,27,119,115
12/3,Charlotte ,Garland,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,43,27,114,108
14/3,Charlotte ,Mobley,Mobley,LeVert,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,44,27,120,104
15/3, Philadelphia ,LeVert,Mobley,LeVert,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,44,28,118,109
17/3, Washington ,Garland,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,45,28,117,94
21/3,Brooklyn ,Mitchell,Allen,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,46,28,115,109
23/3,Brooklyn ,Mitchell,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,47,28,116,114
26/3, Houston ,Allen,Allen,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,48,28,108,91
28/3,Atlanta ,Mitchell,Mobley,Mobley,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,48,29,120,118
31/3, New York ,Mitchell,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,48,30,130,116
2/4, Indiana ,Mitchell,Mobley,Garland,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,49,30,115,105
4/4,Orlando ,Mitchell,Mobley,Garland,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,50,30,117,113
6/4,Orlando ,Green,Diakite,Neto,H,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,W,51,30,118,94
9/4, Charlotte ,Merrill,Allen,Rubio,A,Cleveland Cavaliers 2022-23 Regular Season NBA Schedule,L,51,31,106,95
