DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
14/4, Detroit ,Antetokounmpo,Antetokounmpo,Brown,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,121,86
17/4, Detroit ,Bledsoe,Antetokounmpo,Middleton,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,120,99
20/4,Detroit ,Middleton,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,119,103
22/4,Detroit ,Antetokounmpo,Brown,Brown,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,127,104
28/4, Boston ,Antetokounmpo,Middleton,Middleton,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,L,,,112,90
30/4, Boston ,Antetokounmpo,Connaughton,Bledsoe,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,123,102
3/5,Boston ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,123,116
6/5,Boston ,Antetokounmpo,Antetokounmpo,Middleton,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,113,101
8/5, Boston ,Antetokounmpo,Mirotic,Antetokounmpo,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,116,91
15/5, Toronto ,Lopez,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,108,100
17/5, Toronto ,Antetokounmpo,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,W,,,125,103
19/5,Toronto ,Hill,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,L,,,118,112
21/5,Toronto ,Middleton,Antetokounmpo,Middleton,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,L,,,120,102
23/5, Toronto ,Antetokounmpo,Brogdon,Middleton,A,Milwaukee Bucks 2018-19 Postseason NBA Schedule,L,,,105,99
25/5,Toronto ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2018-19 Postseason NBA Schedule,L,,,100,94
