DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
26/12,Portland ,Harden,Wood,Harden,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,0,1,128,126
28/12,Denver ,Harden,Tate,Harden,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,0,2,124,111
31/12, Sacramento ,Harden,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,1,2,122,119
2/1, Sacramento ,Wall,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,2,2,102,94
4/1, Dallas ,Wood,Wood,Harden,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,2,3,113,100
6/1,Indiana ,Wall,Cousins,Harden,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,2,4,114,107
8/1, Orlando ,Wood,Wood,Harden,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,3,4,132,90
10/1, Los Angeles ,Wood,Wall,Harden,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,3,5,120,102
12/1, Los Angeles ,Wood,Cousins,Harden,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,3,6,117,100
14/1,San Antonio ,Wood,Wood,Tate,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,4,6,109,105
16/1,San Antonio ,Wood,Wood,Tate,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,4,7,103,91
18/1,Chicago ,Oladipo,Wood,Oladipo,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,4,8,125,120
20/1, Phoenix ,Oladipo,Wood,Oladipo,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,4,9,109,103
22/1,Detroit ,Gordon,Cousins,Cousins,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,5,9,103,102
23/1,Dallas ,Gordon,Cousins,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,6,9,133,108
26/1, Washington ,Wall,Cousins,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,7,9,107,88
28/1, Portland ,Oladipo,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,8,9,104,101
30/1,New Orleans ,Wood,Wood,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,9,9,126,112
1/2,Oklahoma City ,Gordon,Wood,Oladipo,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,10,9,136,106
3/2,Oklahoma City ,Gordon,Brown,Gordon,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,10,10,104,87
4/2,Memphis ,Wall,Tucker,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,11,10,115,103
6/2, San Antonio ,Wall,Cousins,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,11,111,106
8/2,Charlotte ,Oladipo,Cousins,Oladipo,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,12,119,94
9/2,New Orleans ,Wall,House,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,13,130,101
11/2, Miami ,Wall,Cousins,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,14,101,94
13/2,New York ,Wall,Cousins,Gordon,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,15,121,99
15/2,Washington ,Wall,Nwaba,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,16,131,119
17/2,Philadelphia ,Wall,Nwaba,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,17,118,113
22/2, Chicago ,Nwaba,Nwaba,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,18,120,100
24/2,Cleveland ,Wall,Tate,Oladipo,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,19,112,96
26/2,Toronto ,Oladipo,Brown,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,20,122,111
28/2, Memphis ,Tate,Brown,Brown,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,21,133,84
1/3, Cleveland ,Wall,Patton,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,22,101,90
3/3, Brooklyn ,Wall,Tate,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,23,132,114
11/3,Sacramento ,Oladipo,Brown,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,24,125,105
12/3,Utah ,Porter,Martin,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,25,114,99
14/3, Boston ,Oladipo,Nwaba,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,26,134,107
16/3, Atlanta ,Oladipo,Brown,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,27,119,107
17/3, Golden State ,Porter,Wood,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,28,108,94
19/3, Detroit ,Wall,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,29,113,100
21/3, Oklahoma City ,Wood,Tate,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,11,30,114,112
22/3, Toronto ,Tate,Wall,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,12,30,117,99
24/3, Charlotte ,Wall,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,12,31,122,97
26/3,Minnesota ,Wood,Brown,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,12,32,107,101
27/3,Minnesota ,Porter,Tate,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,13,32,129,107
29/3, Memphis ,Olynyk,Olynyk,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,13,33,120,110
31/3,Brooklyn ,Porter,Wood,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,13,34,120,108
2/4,Boston ,Wood,Wood,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,13,35,118,102
4/4, New Orleans ,Olynyk,Wood,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,13,36,122,115
5/4, Phoenix ,Wood,Porter,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,13,37,133,130
7/4, Dallas ,Wall,Olynyk,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,14,37,102,93
9/4,LA ,Wood,Olynyk,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,14,38,126,109
10/4,Golden State ,Wall,Olynyk,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,14,39,125,109
12/4,Phoenix ,Wood,Wood,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,14,40,126,120
14/4, Indiana ,Wall,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,14,41,132,124
16/4, Denver ,Olynyk,Martin,Tate,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,14,42,128,99
18/4,Orlando ,Wood,Wood,Porter,H,Houston Rockets 2020-21 Regular Season NBA Schedule,W,15,42,114,110
19/4,Miami ,Wood,Olynyk,Wall,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,15,43,113,91
21/4, Utah ,Wall,Brooks,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,15,44,112,89
23/4, LA ,Wall,Wood,Wall,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,15,45,109,104
24/4,Denver ,Wilson,Wilson,Olynyk,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,15,46,129,116
27/4, Minnesota ,Olynyk,Wood,Olynyk,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,15,47,114,107
29/4, Milwaukee ,Porter,Olynyk,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,16,47,143,136
1/5, Golden State ,Martin,Martin,Porter,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,48,113,87
2/5, New York ,Wood,Olynyk,Olynyk,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,49,122,97
5/5, Philadelphia ,Olynyk,Olynyk,Olynyk,A,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,50,135,115
7/5,Milwaukee ,Martin,Olynyk,Martin,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,51,141,133
8/5,Utah ,Martin,Martin,Tate,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,52,124,116
10/5,Portland ,Olynyk,Martin,Tate,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,53,140,129
12/5,Los Angeles ,Olynyk,Martin,Thomas,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,16,54,124,122
14/5, LA ,Olynyk,Olynyk,Olynyk,A,Houston Rockets 2020-21 Regular Season NBA Schedule,W,17,54,122,115
16/5,Atlanta ,Augustin,Oliver,Augustin,H,Houston Rockets 2020-21 Regular Season NBA Schedule,L,17,55,124,95
