DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/10,San Antonio ,Teague,Gibson,Teague,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,0,1,112,108
19/10, Cleveland ,Butler,Towns,Rose,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,1,1,131,123
20/10,Dallas ,Towns,Dieng,Teague,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,1,2,140,136
22/10, Indiana ,Butler,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,2,2,101,91
24/10,Toronto ,Butler,Okogie,Teague,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,2,3,112,105
26/10, Milwaukee ,Towns,Towns,Jones,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,2,4,125,95
29/10, Los Angeles ,Butler,Towns,Rose,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,3,4,124,120
31/10, Utah ,Rose,Towns,Rose,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,4,4,128,125
2/11,Golden State ,Wiggins,Towns,Jones,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,4,5,116,99
4/11,Portland ,Towns,Gibson,Jones,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,4,6,111,81
5/11,LA ,Rose,Towns,Butler,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,4,7,120,109
7/11,Los Angeles ,Rose,Gibson,Rose,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,4,8,114,110
9/11,Sacramento ,Towns,Towns,Butler,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,4,9,121,110
12/11, Brooklyn ,Towns,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,5,9,120,113
14/11, New Orleans ,Towns,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,6,9,107,100
16/11, Portland ,Wiggins,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,7,9,112,96
18/11, Memphis ,Rose,Towns,Wiggins,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,7,10,100,87
21/11, Denver ,Towns,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,7,11,103,101
23/11,Brooklyn ,Rose,Gibson,Teague,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,8,11,112,102
24/11, Chicago ,Towns,Towns,Towns,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,9,11,111,96
26/11,Cleveland ,Covington,Towns,Teague,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,10,11,102,95
28/11, San Antonio ,Covington,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,11,11,128,89
1/12, Boston ,Rose,Covington,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,11,12,118,109
3/12, Houston ,Towns,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,12,12,103,91
5/12, Charlotte ,Towns,Towns,Teague,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,W,13,12,121,104
8/12,Portland ,Wiggins,Towns,Rose,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule,L,13,13,113,105
