DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
18/10, Los Angeles ,Lillard,Nurkic,Turner,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,1,0,128,119
20/10, San Antonio ,Lillard,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,2,0,121,108
22/10, Washington ,Lillard,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,2,1,125,124
25/10,Orlando ,Lillard,Aminu,Turner,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,3,1,128,114
27/10,Miami ,Lillard,Lillard,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,3,2,120,111
29/10,Indiana ,McCollum,Swanigan,Stauskas,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,4,2,103,93
30/10,Houston ,Nurkic,Swanigan,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,5,2,104,85
1/11, New Orleans ,Lillard,Aminu,Turner,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,6,2,132,119
3/11, Los Angeles ,McCollum,Nurkic,McCollum,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,6,3,114,110
4/11, Minnesota ,Nurkic,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,7,3,111,81
6/11, Milwaukee ,McCollum,Turner,McCollum,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,8,3,118,103
8/11, LA ,Lillard,Nurkic,Turner,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,9,3,116,105
11/11, Boston ,Lillard,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,10,3,100,94
14/11,Los Angeles ,Lillard,Nurkic,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,10,4,126,117
16/11,Minnesota ,McCollum,Nurkic,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,10,5,112,96
18/11,Washington ,Lillard,Nurkic,Nurkic,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,11,5,119,109
20/11,New York ,McCollum,Nurkic,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,12,5,118,114
21/11,Milwaukee ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,12,6,143,100
23/11,Golden State ,Lillard,Collins,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,12,7,125,97
25/11, LA ,Lillard,Leonard,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,12,8,104,100
28/11, Orlando ,Lillard,Nurkic,Turner,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,13,8,115,112
30/11, Denver ,McCollum,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,13,9,113,112
2/12,San Antonio ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,13,10,131,118
4/12,Dallas ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,13,11,111,102
6/12, Phoenix ,Lillard,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,14,11,108,86
8/12, Minnesota ,Lillard,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,15,11,113,105
11/12,Houston ,Lillard,Aminu,Turner,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,15,12,111,104
12/12,Memphis ,McCollum,Nurkic,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,15,13,92,83
14/12, Toronto ,Lillard,Nurkic,Nurkic,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,16,13,128,122
17/12,LA ,Lillard,Aminu,Nurkic,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,17,13,131,127
19/12, Memphis ,Lillard,Leonard,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,18,13,99,92
21/12, Utah ,Lillard,Nurkic,Nurkic,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,18,14,120,90
23/12, Dallas ,Lillard,Nurkic,Lillard,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,19,14,121,118
25/12,Utah ,Lillard,Nurkic,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,19,15,117,96
27/12,Golden State ,Nurkic,Nurkic,Lillard,H,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,W,20,15,110,109
29/12, Golden State ,Lillard,Nurkic,Nurkic,A,Portland Trail Blazers 2018-19 Regular Season NBA Schedule,L,20,16,115,105
