DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
28/4,Chicago ,Brand,Brand,Turner,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,L,,,103,91
1/5,Chicago ,Holiday,Allen,Holiday,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,109,92
4/5, Chicago ,Hawes,Young,Holiday,A,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,79,74
6/5, Chicago ,Hawes,Iguodala,Holiday,A,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,89,82
8/5,Chicago ,Holiday,Hawes,Holiday,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,L,,,77,69
10/5, Chicago ,Iguodala,Hawes,Iguodala,A,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,79,78
12/5,Boston ,Iguodala,Turner,Iguodala,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,L,,,92,91
14/5,Boston ,Holiday,Hawes,Iguodala,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,82,81
16/5, Boston ,Young,Turner,Holiday,A,Philadelphia 76ers 2011-12 Postseason NBA Schedule,L,,,107,91
18/5, Boston ,Turner,Allen,Williams,A,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,92,83
21/5,Boston ,Brand,Turner,Holiday,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,L,,,101,85
23/5, Boston ,Holiday,Brand,Holiday,A,Philadelphia 76ers 2011-12 Postseason NBA Schedule,W,,,82,75
26/5,Boston ,Iguodala,Young,Holiday,H,Philadelphia 76ers 2011-12 Postseason NBA Schedule,L,,,85,75
