DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
22/4, Chicago ,Wade,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,111,106
24/4, Chicago ,O'Neal,Walker,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,115,108
27/4,Chicago ,Wade,Haslem,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,L,,,109,90
30/4,Chicago ,Walker,Haslem,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,L,,,93,87
2/5, Chicago ,Wade,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,92,78
4/5,Chicago ,O'Neal,O'Neal,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,W,,,113,96
8/5, New Jersey ,Wade,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,L,,,100,88
10/5, New Jersey ,Wade,Haslem,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,111,89
12/5,New Jersey ,Wade,Posey,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,W,,,103,92
14/5,New Jersey ,Wade,Haslem,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,W,,,102,92
16/5, New Jersey ,Walker,Haslem,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,106,105
23/5,Detroit ,Wade,Haslem,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,W,,,91,86
25/5,Detroit ,Wade,O'Neal,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,L,,,92,88
27/5, Detroit ,Wade,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,98,83
29/5, Detroit ,Wade,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,89,78
31/5,Detroit ,Wade,Haslem,Williams,H,Miami Heat 2005-06 Postseason NBA Schedule,L,,,91,78
2/6, Detroit ,O'Neal,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,95,78
8/6,Dallas ,Wade,Haslem,Wade,H,Miami Heat 2005-06 Postseason NBA Schedule,L,,,90,80
11/6,Dallas ,Wade,Wade,Williams,H,Miami Heat 2005-06 Postseason NBA Schedule,L,,,99,85
13/6, Dallas ,Wade,Wade,O'Neal,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,98,96
15/6, Dallas ,Wade,O'Neal,Williams,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,98,74
18/6, Dallas ,Wade,O'Neal,Wade,A,Miami Heat 2005-06 Postseason NBA Schedule,W,,,101,100
20/6,Dallas ,Wade,O'Neal,Williams,H,Miami Heat 2005-06 Postseason NBA Schedule,W,,,95,92
