DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4, Portland ,Durant,Green,Green,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,121,109
19/4, Portland ,Curry,Green,Green,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,110,81
22/4,Portland ,Curry,Green,Curry,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,119,113
24/4,Portland ,Curry,Curry,Curry,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,128,103
2/5, Utah ,Curry,Green,West,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,106,94
4/5, Utah ,Durant,Durant,Durant,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,115,104
6/5,Utah ,Durant,Durant,Green,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,102,91
8/5,Utah ,Curry,Green,Green,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,121,95
14/5, San Antonio ,Curry,Pachulia,Green,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,113,111
16/5, San Antonio ,Curry,Green,Curry,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,136,100
20/5,San Antonio ,Durant,Durant,Green,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,120,108
22/5,San Antonio ,Curry,Durant,Green,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,129,115
1/6, Cleveland ,Durant,Green,Curry,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,113,91
4/6, Cleveland ,Durant,Durant,Curry,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,132,113
7/6,Cleveland ,Durant,Curry,Green,H,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,118,113
9/6,Cleveland ,Durant,Green,Curry,H,Golden State Warriors 2016-17 Postseason NBA Schedule,L,,,137,116
12/6, Cleveland ,Durant,Green,Curry,A,Golden State Warriors 2016-17 Postseason NBA Schedule,W,,,129,120
