DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
24/10,Houston ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,1,0,117,111
26/10, Miami ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,1,1,131,126
28/10, Cleveland ,Middleton,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,2,1,129,112
30/10,Boston ,Middleton,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,2,2,116,105
1/11,Orlando ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,3,2,123,91
2/11, Toronto ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,4,2,115,105
4/11,Minnesota ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,5,2,134,106
6/11,LA ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,6,2,129,124
8/11,Utah ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,6,3,103,100
10/11,Oklahoma City ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,7,3,121,119
14/11, Chicago ,Antetokounmpo,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,8,3,124,115
16/11,Indiana ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,9,3,102,83
18/11,Chicago ,Antetokounmpo,Antetokounmpo,Brown,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,10,3,115,101
20/11,Atlanta ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,11,3,135,127
21/11, Portland ,Bledsoe,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,12,3,137,129
23/11, Detroit ,Antetokounmpo,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,13,3,104,90
25/11, Utah ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,14,3,122,118
27/11, Atlanta ,Antetokounmpo,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,15,3,111,102
29/11,Cleveland ,Antetokounmpo,Antetokounmpo,Middleton,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,16,3,119,110
30/11, Charlotte ,Antetokounmpo,Connaughton,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,17,3,137,96
2/12, New York ,Antetokounmpo,Antetokounmpo,Korver,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,18,3,132,88
4/12,Detroit ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,19,3,127,103
6/12, LA ,Antetokounmpo,Antetokounmpo,Middleton,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,20,3,119,91
9/12, Orlando ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,21,3,110,101
11/12, New Orleans ,Bledsoe,Ilyasova,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,22,3,127,112
13/12,Memphis ,Antetokounmpo,Antetokounmpo,Hill,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,23,3,127,114
14/12, Cleveland ,Antetokounmpo,Lopez,Middleton,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,24,3,125,108
16/12, Dallas ,Antetokounmpo,Antetokounmpo,DiVincenzo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,24,4,120,116
19/12, Los Angeles ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,25,4,111,104
21/12,New York ,Middleton,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,26,4,123,102
22/12, Indiana ,Matthews,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,27,4,117,89
25/12,Philadelphia ,Middleton,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,27,5,121,109
27/12,Atlanta ,Middleton,Ilyasova,Middleton,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,28,5,112,86
28/12, Orlando ,Middleton,Ilyasova,Middleton,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,29,5,111,100
30/12,Chicago ,Middleton,Ilyasova,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,30,5,123,102
1/1, Minnesota ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,56,17,106,104
4/1, San Antonio ,Antetokounmpo,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,32,5,127,118
6/1,San Antonio ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,32,6,126,104
8/1,Golden State ,Antetokounmpo,Antetokounmpo,Middleton,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,33,6,107,98
10/1,Sacramento ,Middleton,Brown,Hill,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,34,6,127,106
11/1,Portland ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,35,6,122,101
14/1, New York ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,36,6,128,102
16/1, Boston ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,37,6,128,123
18/1,Brooklyn ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,38,6,117,97
20/1, Chicago ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,39,6,111,98
24/1, Charlotte,Antetokounmpo,Antetokounmpo,Antetokounmpo,N,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,40,6,116,103
28/1, Washington ,Middleton,Middleton,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,41,6,151,131
31/1, Denver ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,41,7,127,115
2/2, Phoenix ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,42,7,129,108
4/2,New Orleans ,Antetokounmpo,Antetokounmpo,Middleton,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,43,7,120,108
6/2, Philadelphia ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,44,7,112,101
8/2,Orlando ,Lopez,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,45,7,111,95
10/2, Sacramento ,Middleton,Middleton,Middleton,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,46,7,123,111
12/2,Indiana ,DiVincenzo,DiVincenzo,Middleton,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,46,8,118,111
20/2,Detroit ,Antetokounmpo,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,47,8,126,106
22/2, Philadelphia ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,48,8,119,98
24/2,Washington ,Middleton,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,49,8,137,134
25/2,Toronto ,Middleton,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,50,8,108,97
28/2, Oklahoma City ,Antetokounmpo,Antetokounmpo,Antetokounmpo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,51,8,133,86
1/3,Charlotte ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,52,8,93,85
2/3,Miami ,Lopez,Antetokounmpo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,52,9,105,89
4/3, Indiana ,Antetokounmpo,Antetokounmpo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,53,9,119,100
6/3,Los Angeles ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,53,10,113,103
8/3,Phoenix ,Middleton,DiVincenzo,Bledsoe,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,53,11,140,131
9/3,Denver ,Korver,Wilson,Mason,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,53,12,109,95
31/7, Boston ,Antetokounmpo,Antetokounmpo,Middleton,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,54,12,119,112
2/8,Houston ,Antetokounmpo,Antetokounmpo,Antetokounmpo,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,54,13,120,116
4/8, Brooklyn ,Antetokounmpo,Ilyasova,DiVincenzo,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,54,14,119,116
6/8, Miami ,Antetokounmpo,Antetokounmpo,Middleton,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,55,14,130,116
8/8,Dallas ,Antetokounmpo,Antetokounmpo,Middleton,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,55,15,136,132
10/8, Toronto ,Korver,DiVincenzo,Bledsoe,A,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,55,16,114,106
11/8,Washington ,Lopez,Antetokounmpo,Mason,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,W,56,16,126,113
13/8,Memphis ,Lopez,Lopez,Mason,H,Milwaukee Bucks 2019-20 Regular Season NBA Schedule,L,56,17,119,106
