DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/10,Los Angeles ,Griffin,Jordan,Williams,H,LA Clippers 2017-18 Regular Season NBA Schedule,W,1,0,108,92
21/10, Phoenix ,Griffin,Jordan,Williams,A,LA Clippers 2017-18 Regular Season NBA Schedule,W,2,0,130,88
24/10, Utah ,Griffin,Jordan,Griffin,A,LA Clippers 2017-18 Regular Season NBA Schedule,W,3,0,102,84
26/10,Portland ,Griffin,Jordan,Griffin,H,LA Clippers 2017-18 Regular Season NBA Schedule,W,4,0,104,103
28/10, Detroit ,Rivers,Jordan,Beverley,A,LA Clippers 2017-18 Regular Season NBA Schedule,L,4,1,95,87
30/10, Golden State ,Gallinari,Jordan,Gallinari,A,LA Clippers 2017-18 Regular Season NBA Schedule,L,4,2,141,113
1/11, Dallas ,Griffin,Jordan,Griffin,A,LA Clippers 2017-18 Regular Season NBA Schedule,W,5,2,119,98
4/11, Memphis ,Griffin,Griffin,Gallinari,A,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,3,113,104
5/11, Miami ,Griffin,Jordan,Griffin,A,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,4,104,101
7/11,San Antonio ,Rivers,Griffin,Griffin,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,5,120,107
10/11,Oklahoma City ,Williams,Jordan,Griffin,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,6,120,111
11/11,New Orleans ,Griffin,Jordan,Griffin,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,7,111,103
13/11, Philadelphia ,Williams,Williams,Williams,A,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,8,109,105
17/11,Cleveland ,Griffin,Jordan,Williams,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,9,118,113
18/11,Charlotte ,Williams,Jordan,Williams,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,10,102,87
20/11,New York ,Griffin,Jordan,Griffin,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,5,11,107,85
22/11,Atlanta ,Griffin,Jordan,Griffin,H,LA Clippers 2017-18 Regular Season NBA Schedule,W,6,11,116,103
25/11,Sacramento ,Griffin,Jordan,Williams,H,LA Clippers 2017-18 Regular Season NBA Schedule,W,7,11,97,95
27/11, Los Angeles ,Williams,Griffin,Griffin,A,LA Clippers 2017-18 Regular Season NBA Schedule,W,8,11,120,115
30/11, Utah ,Rivers,Jordan,Rivers,A,LA Clippers 2017-18 Regular Season NBA Schedule,L,8,12,126,107
2/12,Dallas ,Williams,Jordan,Williams,H,LA Clippers 2017-18 Regular Season NBA Schedule,L,8,13,108,82
