DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/4, Golden State ,Paul,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,L,,,109,105
21/4, Golden State ,Griffin,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,W,,,138,98
24/4,Golden State ,Griffin,Jordan,Paul,H,LA Clippers 2013-14 Postseason NBA Schedule,W,,,98,96
27/4,Golden State ,Crawford,Griffin,Paul,H,LA Clippers 2013-14 Postseason NBA Schedule,L,,,118,97
29/4, Golden State ,Jordan,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,W,,,113,103
1/5,Golden State ,Crawford,Jordan,Paul,H,LA Clippers 2013-14 Postseason NBA Schedule,L,,,100,99
3/5, Golden State ,Griffin,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,W,,,126,121
5/5,Oklahoma City ,Paul,Griffin,Paul,H,LA Clippers 2013-14 Postseason NBA Schedule,W,,,122,105
7/5,Oklahoma City ,Redick,Jordan,Paul,H,LA Clippers 2013-14 Postseason NBA Schedule,L,,,112,101
9/5, Oklahoma City ,Griffin,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,L,,,118,112
11/5, Oklahoma City ,Griffin,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,W,,,101,99
13/5,Oklahoma City ,Griffin,Griffin,Paul,H,LA Clippers 2013-14 Postseason NBA Schedule,L,,,105,104
15/5, Oklahoma City ,Paul,Jordan,Paul,A,LA Clippers 2013-14 Postseason NBA Schedule,L,,,104,98
