DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
7/10, Washington ,Henderson,Mullens,Sessions,A,Charlotte Hornets 2012-13 Preseason NBA Schedule,W,1,0,100,88
9/10,New Orleans ,Gordon,Diop,Sessions,H,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,1,97,82
11/10, New Orleans,Mullens,Mullens,Henderson,N,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,2,90,87
16/10,Oklahoma City ,Gordon,Biyombo,Sessions,H,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,3,120,98
20/10,Detroit ,Walker,Thomas,Sessions,H,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,4,85,80
23/10, Miami,,,,N,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,5,98,92
25/10, Milwaukee ,Walker,Haywood,Walker,A,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,6,100,90
26/10,Dallas ,Henderson,Mullens,Sessions,H,Charlotte Hornets 2012-13 Preseason NBA Schedule,L,1,7,99,82
