DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/5,New York ,Young,Capela,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,107,105
26/5,New York ,Young,Capela,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,101,92
28/5, New York ,Young,Capela,Young,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,105,94
30/5, New York ,Young,Capela,Young,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,113,96
2/6,New York ,Young,Capela,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,103,89
6/6,Philadelphia ,Young,Capela,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,128,124
8/6,Philadelphia ,Gallinari,Collins,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,118,102
11/6, Philadelphia ,Young,Capela,Young,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,127,111
14/6, Philadelphia ,Young,Capela,Young,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,103,100
16/6,Philadelphia ,Young,Collins,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,109,106
18/6, Philadelphia ,Young,Huerter,Young,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,104,99
20/6,Philadelphia ,Huerter,Collins,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,103,96
23/6,Milwaukee ,Young,Capela,Young,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,116,113
25/6,Milwaukee ,Young,Collins,Bogdanovic,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,125,91
27/6, Milwaukee ,Young,Capela,Huerter,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,113,102
29/6, Milwaukee ,Williams,Capela,Williams,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,W,,,110,88
1/7,Milwaukee ,Bogdanovic,Collins,Huerter,H,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,123,112
3/7, Milwaukee ,Reddish,Collins,Young,A,Atlanta Hawks 2020-21 Postseason NBA Schedule,L,,,118,107
