DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
20/4, Toronto ,Howard,Howard,Nelson,A,Orlando Magic 2007-08 Postseason NBA Schedule,W,,,114,100
22/4, Toronto ,Howard,Howard,Lewis,A,Orlando Magic 2007-08 Postseason NBA Schedule,W,,,104,103
24/4,Toronto ,Turkoglu,Howard,Nelson,H,Orlando Magic 2007-08 Postseason NBA Schedule,L,,,108,94
26/4,Toronto ,Lewis,Howard,Lewis,H,Orlando Magic 2007-08 Postseason NBA Schedule,W,,,106,94
28/4, Toronto ,Howard,Howard,Turkoglu,A,Orlando Magic 2007-08 Postseason NBA Schedule,W,,,102,92
3/5,Detroit ,Turkoglu,Howard,Nelson,H,Orlando Magic 2007-08 Postseason NBA Schedule,L,,,91,72
5/5,Detroit ,Howard,Howard,Turkoglu,H,Orlando Magic 2007-08 Postseason NBA Schedule,L,,,100,93
7/5, Detroit ,Lewis,Howard,Turkoglu,A,Orlando Magic 2007-08 Postseason NBA Schedule,W,,,111,86
10/5, Detroit ,Turkoglu,Howard,Nelson,A,Orlando Magic 2007-08 Postseason NBA Schedule,L,,,90,89
13/5,Detroit ,Turkoglu,Howard,Turkoglu,H,Orlando Magic 2007-08 Postseason NBA Schedule,L,,,91,86
