DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/4,LA ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2015-16 Postseason NBA Schedule,L,,,115,95
20/4,LA ,Plumlee,Plumlee,Plumlee,H,Portland Trail Blazers 2015-16 Postseason NBA Schedule,L,,,102,81
23/4, LA ,Lillard,Plumlee,Plumlee,A,Portland Trail Blazers 2015-16 Postseason NBA Schedule,W,,,96,88
25/4, LA ,Aminu,Plumlee,Plumlee,A,Portland Trail Blazers 2015-16 Postseason NBA Schedule,W,,,98,84
27/4,LA ,McCollum,Plumlee,Lillard,H,Portland Trail Blazers 2015-16 Postseason NBA Schedule,W,,,108,98
29/4, LA ,Lillard,Plumlee,Lillard,A,Portland Trail Blazers 2015-16 Postseason NBA Schedule,W,,,106,103
1/5,Golden State ,Lillard,Plumlee,Plumlee,H,Portland Trail Blazers 2015-16 Postseason NBA Schedule,L,,,118,106
3/5,Golden State ,Lillard,Plumlee,Lillard,H,Portland Trail Blazers 2015-16 Postseason NBA Schedule,L,,,110,99
7/5, Golden State ,Lillard,Aminu,Lillard,A,Portland Trail Blazers 2015-16 Postseason NBA Schedule,W,,,120,108
9/5, Golden State ,Lillard,Plumlee,Lillard,A,Portland Trail Blazers 2015-16 Postseason NBA Schedule,L,,,132,125
11/5,Golden State ,Lillard,Aminu,Lillard,H,Portland Trail Blazers 2015-16 Postseason NBA Schedule,L,,,125,121
