DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
25/10, Boston ,Quickley,Randle,Randle,A,New York Knicks 2023-24 Regular Season NBA Schedule,L,0,1,108,104
27/10,Atlanta ,Brunson,Robinson,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,W,1,1,126,120
28/10,New Orleans ,Barrett,Robinson,Brunson,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,1,2,96,87
31/10,Cleveland ,Randle,Randle,DiVincenzo,H,New York Knicks 2023-24 Regular Season NBA Schedule,W,2,2,109,91
1/11, Cleveland ,Brunson,Robinson,Brunson,A,New York Knicks 2023-24 Regular Season NBA Schedule,L,2,3,95,89
3/11,Milwaukee ,Brunson,Robinson,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,2,4,110,105
6/11, LA ,Randle,Robinson,Hart,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,3,4,111,97
8/11, San Antonio ,Brunson,Randle,Brunson,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,4,4,126,105
12/11, Charlotte ,Barrett,Robinson,Quickley,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,5,4,129,107
13/11,Boston ,Brunson,Randle,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,5,5,114,98
15/11,Atlanta ,Randle,Robinson,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,W,6,5,116,114
17/11,Washington ,Brunson,Robinson,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,W,7,5,120,99
18/11,Charlotte ,Brunson,Robinson,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,W,8,5,122,108
20/11,Minnesota ,Brunson,Randle,Brunson,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,8,6,117,100
24/11, Miami ,Brunson,Randle,Randle,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,9,6,100,98
26/11, Phoenix ,Brunson,Robinson,Brunson,A,New York Knicks 2023-24 Regular Season NBA Schedule,L,9,7,116,113
28/11, Charlotte ,Randle,Randle,Brunson,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,10,7,115,91
30/11, Detroit ,Brunson,Randle,Brunson,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,11,7,118,112
1/12,Toronto ,Brunson,Randle,Randle,H,New York Knicks 2023-24 Regular Season NBA Schedule,W,12,7,119,106
5/12,Milwaukee ,Randle,Barrett,Brunson,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,12,8,146,122
8/12,Boston ,Barrett,Hartenstein,Hart,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,12,9,133,123
11/12, Toronto ,Randle,Randle,Brunson,A,New York Knicks 2023-24 Regular Season NBA Schedule,W,13,9,136,130
13/12,Utah ,Randle,Randle,Brunson,H,New York Knicks 2023-24 Regular Season NBA Schedule,L,13,10,117,113
