DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/8, Philadelphia ,Tatum,Tatum,Walker,A,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,109,101
19/8, Philadelphia ,Tatum,Freedom,Tatum,A,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,128,101
21/8,Philadelphia ,Walker,Walker,Walker,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,102,94
23/8,Philadelphia ,Walker,Tatum,Walker,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,110,106
30/8,Toronto ,Tatum,Theis,Walker,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,112,94
1/9,Toronto ,Tatum,Theis,Tatum,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,102,99
3/9, Toronto ,Walker,Brown,Tatum,A,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,104,103
5/9, Toronto ,Tatum,Tatum,Walker,A,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,100,93
7/9,Toronto ,Brown,Tatum,Walker,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,111,89
9/9, Toronto ,Brown,Brown,Smart,A,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,125,122
11/9,Toronto ,Tatum,Tatum,Tatum,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,92,87
15/9, Miami ,Tatum,Tatum,Walker,A,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,117,114
17/9, Miami ,Walker,Theis,Tatum,A,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,106,101
19/9,Miami ,Brown,Tatum,Tatum,H,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,117,106
23/9,Miami ,Tatum,Tatum,Smart,H,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,112,109
25/9, Miami ,Tatum,Theis,Smart,A,Boston Celtics 2019-20 Postseason NBA Schedule,W,,,121,108
27/9,Miami ,Brown,Brown,Tatum,H,Boston Celtics 2019-20 Postseason NBA Schedule,L,,,125,113
