DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
12/10,Orlando ,,,,H,Memphis Grizzlies 2004-05 Preseason NBA Schedule,W,1,0,99,95
14/10, Cleveland ,,,,A,Memphis Grizzlies 2004-05 Preseason NBA Schedule,W,2,0,102,94
16/10, Indiana ,,,,A,Memphis Grizzlies 2004-05 Preseason NBA Schedule,L,2,1,108,91
20/10,Atlanta ,,,,H,Memphis Grizzlies 2004-05 Preseason NBA Schedule,W,3,1,95,86
21/10, Milwaukee ,,,,A,Memphis Grizzlies 2004-05 Preseason NBA Schedule,W,4,1,97,75
23/10, Atlanta ,,,,A,Memphis Grizzlies 2004-05 Preseason NBA Schedule,W,5,1,104,72
26/10,Indiana ,,,,H,Memphis Grizzlies 2004-05 Preseason NBA Schedule,L,5,2,102,96
28/10,Milwaukee ,,,,H,Memphis Grizzlies 2004-05 Preseason NBA Schedule,W,6,2,99,92
