DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
31/10, Phoenix ,Odom,Odom,Parker,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,1,0,114,106
1/11,Golden State ,Turiaf,Turiaf,Odom,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,2,0,110,98
3/11, Seattle ,Odom,Walton,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,3,0,118,112
5/11,Seattle ,Bryant,Odom,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,3,1,117,101
7/11, Minnesota ,Bynum,Bynum,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,4,1,95,88
8/11,Portland ,Bryant,Odom,Walton,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,4,2,101,90
10/11, Detroit ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,4,3,97,83
12/11, Memphis ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,5,3,91,81
17/11, Toronto ,Bryant,Bryant,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,6,3,107,100
19/11, Chicago ,Odom,Bynum,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,7,3,82,72
21/11, LA ,Bryant,Brown,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,8,3,105,101
24/11,Utah ,Bryant,Odom,Parker,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,8,4,114,108
26/11, New Jersey ,Odom,Brown,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,9,4,99,93
28/11, Milwaukee ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,9,5,109,105
30/11, Utah ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,10,5,132,102
2/12,LA ,Bryant,Odom,Parker,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,11,5,97,88
4/12, Indiana ,Bryant,Odom,Walton,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,12,5,101,87
6/12, NO/Oklahoma City ,Bryant,Brown,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,12,6,105,89
8/12, Atlanta ,Walton,Odom,Brown,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,13,6,106,95
10/12, San Antonio ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,14,6,106,99
12/12,Houston ,Bryant,Bryant,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,15,6,102,94
13/12,Dallas ,Bryant,Bryant,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,15,7,110,101
15/12, Houston ,Bryant,Bryant,Walton,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,16,7,112,101
17/12, Washington ,Bryant,Bryant,Walton,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,16,8,147,141
19/12,Chicago ,Bryant,Brown,Walton,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,16,9,94,89
20/12,Minnesota ,Bryant,Bynum,Farmar,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,17,9,111,94
22/12,New Jersey ,Bryant,Cook,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,18,9,99,95
25/12,Miami ,Bryant,Turiaf,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,18,10,101,85
27/12,Orlando ,Bryant,Brown,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,19,10,106,93
29/12,Charlotte ,Bryant,Brown,Walton,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,19,11,133,124
31/12, Philadelphia ,Bryant,Bryant,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,20,11,104,94
4/1,Sacramento ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,21,11,132,128
5/1, Denver ,Parker,Bynum,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,22,11,123,104
7/1, Dallas ,Bryant,Bryant,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,23,11,101,98
9/1,Memphis ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,23,12,128,118
10/1,Houston ,Bryant,Bynum,Walton,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,23,13,102,77
12/1, Orlando ,Bryant,Bryant,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,24,13,109,106
15/1, Miami ,Cook,Cook,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,25,13,124,118
17/1,San Antonio ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,26,13,100,96
18/1,Dallas ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,26,14,114,95
20/1,NO/Oklahoma City ,Evans,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,26,15,113,103
22/1, Golden State ,Bryant,Bynum,Walton,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,27,15,108,103
26/1, Charlotte ,Bryant,Bynum,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,27,16,106,97
28/1, San Antonio ,Bryant,Bynum,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,27,17,96,94
30/1,New York ,Odom,Odom,Odom,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,27,18,99,94
31/1,Boston ,Bryant,Turiaf,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,28,18,111,98
2/2,Indiana ,Bryant,Odom,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,28,19,95,84
3/2,Washington ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,29,19,118,102
5/2,Atlanta ,Bryant,Odom,Odom,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,30,19,90,83
8/2,Detroit ,Bryant,Turiaf,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,30,20,93,78
9/2,Toronto ,Bryant,Odom,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,30,21,96,92
11/2,Cleveland ,Bryant,Odom,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,30,22,99,90
13/2, New York ,Bryant,Bynum,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,30,23,107,106
15/2, Cleveland ,Bryant,Bynum,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,30,24,114,108
21/2, Portland ,Bryant,Bryant,Parker,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,30,25,112,108
23/2, Boston ,Bryant,Odom,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,31,25,122,96
25/2,Golden State ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,32,25,102,85
26/2,Utah ,Bryant,Odom,Odom,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,33,25,102,94
2/3, Sacramento ,Bryant,Odom,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,26,116,108
4/3,Phoenix ,Bryant,Cook,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,27,99,94
6/3,Minnesota ,Bryant,Bryant,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,28,117,107
7/3,Milwaukee ,Evans,Brown,Parker,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,29,110,90
9/3,Philadelphia ,Bryant,Brown,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,30,108,92
11/3, Dallas ,Bryant,Bryant,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,31,108,72
15/3,Denver ,Bryant,Walton,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,33,32,113,86
16/3, Portland ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,34,32,116,111
18/3, Minnesota ,Bryant,Odom,Walton,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,35,32,109,102
22/3,Memphis ,Bryant,Odom,Parker,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,36,32,121,119
23/3,NO/Oklahoma City ,Bryant,Odom,Walton,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,37,32,111,105
25/3, Golden State ,Bryant,Odom,Walton,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,38,32,115,113
27/3, Memphis ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,38,33,88,86
30/3, Houston ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,38,34,107,104
1/4, Sacramento ,Evans,Brown,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,39,34,126,103
3/4, Denver ,Bryant,Odom,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,39,35,111,105
4/4,LA ,Bryant,Bryant,Odom,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,39,36,90,82
6/4,Seattle ,Bryant,Cook,Odom,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,40,36,112,109
8/4, Phoenix ,Bryant,Turiaf,Bryant,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,40,37,115,107
9/4,Denver ,Bryant,Bynum,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,40,38,115,111
12/4, LA ,Bryant,Bryant,Parker,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,40,39,118,110
13/4,Phoenix ,Walton,Odom,Walton,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,L,40,40,93,85
15/4, Seattle ,Bryant,Bryant,Odom,A,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,41,40,109,98
18/4,Sacramento ,Bryant,Odom,Bryant,H,Los Angeles Lakers 2006-07 Regular Season NBA Schedule,W,42,40,117,106
