DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
28/10, Washington ,Oladipo,Oladipo,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,0,1,88,87
30/10, Oklahoma City ,Harris,Oladipo,Oladipo,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,0,2,139,136
1/11,Chicago ,Fournier,Vucevic,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,0,3,92,87
3/11,New Orleans ,Fournier,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,1,3,103,94
4/11,Houston ,Fournier,Gordon,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,1,4,119,114
6/11, Toronto ,Harris,Harris,Oladipo,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,2,4,92,87
7/11,Philadelphia ,Payton,Dedmon,Watson,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,3,4,105,97
9/11,Indiana ,Fournier,Harris,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,3,5,97,84
11/11, Los Angeles ,Napier,Harris,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,4,5,101,99
13/11, Utah ,Fournier,Harris,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,5,5,102,93
14/11,Washington ,Vucevic,Vucevic,Fournier,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,5,6,108,99
18/11, Minnesota ,Fournier,Harris,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,6,6,104,101
21/11, Sacramento ,Harris,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,6,7,97,91
23/11,Cleveland ,Nicholson,Nicholson,Napier,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,6,8,117,103
25/11, New York ,Oladipo,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,7,8,100,91
27/11, Milwaukee ,Payton,Nicholson,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,8,8,114,90
29/11, Boston ,Oladipo,Harris,Oladipo,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,9,8,110,91
1/12,Minnesota ,Vucevic,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,10,8,96,93
3/12,Utah ,Harris,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,11,8,103,94
5/12,LA ,Oladipo,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,11,9,103,101
8/12,Denver ,Vucevic,Nicholson,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,12,9,85,74
9/12,Phoenix ,Vucevic,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,12,10,107,104
11/12, Cleveland ,Vucevic,Nicholson,Napier,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,12,11,111,76
14/12,Brooklyn ,Vucevic,Harris,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,13,11,105,82
16/12, Charlotte ,Frye,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,14,11,113,98
18/12, Portland ,Harris,Harris,Oladipo,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,15,11,102,94
20/12, Atlanta ,Vucevic,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,15,12,103,100
21/12,New York ,Vucevic,Vucevic,Napier,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,16,12,107,99
23/12, Houston ,Vucevic,Harris,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,17,12,104,101
26/12, Miami ,Vucevic,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,17,13,108,101
28/12, New Orleans ,Vucevic,Harris,Vucevic,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,18,13,104,89
30/12, Brooklyn ,Vucevic,Vucevic,Fournier,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,19,13,100,93
1/1,Washington ,Oladipo,Harris,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,19,14,103,91
2/1,Cleveland ,Gordon,Gordon,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,19,15,104,79
4/1,Detroit ,Oladipo,Oladipo,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,19,16,115,89
6/1, Indiana ,Oladipo,Gordon,Fournier,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,19,17,95,86
8/1,Brooklyn ,Vucevic,Harris,Harris,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,20,17,83,77
9/1, Washington ,Vucevic,Gordon,Vucevic,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,18,105,99
14/1, Toronto,Oladipo,Vucevic,Oladipo,N,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,19,106,103
18/1,Atlanta ,Gordon,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,20,98,81
20/1, Philadelphia ,Payton,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,21,96,87
22/1, Charlotte ,Oladipo,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,22,120,116
25/1,Memphis ,Vucevic,Vucevic,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,23,108,102
26/1,Milwaukee ,Oladipo,Vucevic,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,24,107,100
29/1,Boston ,Vucevic,Gordon,Vucevic,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,20,25,113,94
31/1, Boston ,Fournier,Gordon,Vucevic,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,21,25,119,114
1/2,San Antonio ,Vucevic,Gordon,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,21,26,107,92
3/2,Oklahoma City ,Oladipo,Oladipo,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,21,27,117,114
5/2, LA ,Oladipo,Vucevic,Fournier,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,21,28,107,93
7/2, Atlanta ,Vucevic,Gordon,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,22,28,96,94
8/2,Atlanta ,Vucevic,Vucevic,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,23,28,117,110
10/2, San Antonio ,Fournier,Gordon,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,23,29,98,96
19/2, Dallas ,Vucevic,Vucevic,Fournier,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,24,29,110,104
21/2, Indiana ,Fournier,Vucevic,Oladipo,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,24,30,105,102
23/2,Philadelphia ,Vucevic,Gordon,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,25,30,124,115
25/2, Golden State ,Fournier,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,25,31,130,114
26/2,New York ,Vucevic,Vucevic,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,25,32,108,95
28/2, Philadelphia ,Vucevic,Gordon,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,26,32,130,116
1/3,Dallas ,Ilyasova,Ilyasova,Jennings,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,26,33,121,108
2/3, Chicago ,Vucevic,Gordon,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,27,33,102,89
4/3, Phoenix ,Payton,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,27,34,102,84
7/3,Golden State ,Gordon,Gordon,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,27,35,119,113
8/3,Los Angeles ,Oladipo,Dedmon,Watson,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,27,36,107,98
11/3,Sacramento ,Gordon,Gordon,Fournier,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,28,36,107,100
12/3,Portland ,Oladipo,Ilyasova,Watson,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,28,37,121,84
15/3, Denver ,Fournier,Smith,Jennings,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,29,37,116,110
16/3,Charlotte ,Oladipo,Jennings,Watson,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,29,38,107,99
18/3, Cleveland ,Oladipo,Gordon,Jennings,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,29,39,109,103
20/3,Toronto ,Oladipo,Nicholson,Jennings,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,29,40,105,100
21/3,Boston ,Oladipo,Oladipo,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,29,41,107,96
23/3,Detroit ,Payton,Gordon,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,29,42,118,102
25/3,Miami ,Fournier,Fournier,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,29,43,108,97
26/3, Chicago ,Dedmon,Dedmon,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,30,43,111,89
29/3, Brooklyn ,Nicholson,Smith,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,31,43,139,105
31/3,Indiana ,Fournier,Oladipo,Oladipo,H,Orlando Magic 2015-16 Regular Season NBA Schedule,W,32,43,114,94
1/4,Milwaukee ,Vucevic,Gordon,Payton,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,32,44,113,110
3/4, Memphis ,Vucevic,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,33,44,119,107
6/4, Detroit ,Fournier,Vucevic,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,L,33,45,108,104
8/4, Miami ,Vucevic,Fournier,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,34,45,112,109
10/4,Miami ,Fournier,Vucevic,Fournier,H,Orlando Magic 2015-16 Regular Season NBA Schedule,L,34,46,118,96
11/4, Milwaukee ,Ilyasova,Dedmon,Payton,A,Orlando Magic 2015-16 Regular Season NBA Schedule,W,35,46,107,98
