DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
27/12,Los Angeles ,Millsap,Freedom,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,0,1,96,71
28/12,Denver ,Jefferson,Favors,Hayward,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,0,2,117,100
30/12, Philadelphia ,Favors,Millsap,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,1,2,102,99
31/12,San Antonio ,Jefferson,Jefferson,Hayward,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,1,3,104,89
2/1, New Orleans ,Jefferson,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,2,3,94,90
3/1, Milwaukee ,Jefferson,Millsap,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,3,3,85,73
6/1, Memphis ,Jefferson,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,4,3,94,85
7/1,Golden State ,Hayward,Favors,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,5,3,88,87
10/1, Cleveland ,Jefferson,Jefferson,Hayward,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,6,3,113,105
11/1, Los Angeles ,Millsap,Jefferson,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,6,4,90,87
14/1, New Jersey ,Jefferson,Millsap,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,7,4,107,94
15/1,Denver ,Millsap,Millsap,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,8,4,106,96
17/1, LA ,Millsap,Jefferson,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,9,4,108,79
19/1, Dallas ,Jefferson,Millsap,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,9,5,94,91
21/1, Minnesota ,Millsap,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,10,5,108,98
25/1, Toronto ,Millsap,Favors,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,10,6,111,106
27/1,Dallas ,Millsap,Millsap,Hayward,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,10,7,116,101
28/1, Sacramento ,Hayward,Millsap,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,11,7,96,93
30/1, Portland ,Millsap,Millsap,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,12,7,93,89
1/2, LA ,Jefferson,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,12,8,107,105
2/2,Golden State ,Hayward,Millsap,Tinsley,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,12,9,119,101
4/2, Los Angeles ,Jefferson,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,13,9,96,87
6/2,New York ,Jefferson,Millsap,Hayward,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,13,10,99,88
7/2,Indiana ,Millsap,Millsap,Watson,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,13,11,104,99
10/2, Oklahoma City ,Jefferson,Millsap,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,13,12,101,87
12/2,Memphis ,Hayward,Jefferson,Hayward,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,14,12,98,88
13/2,New Orleans ,Jefferson,Jefferson,Watson,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,14,13,86,80
14/2,Oklahoma City ,Jefferson,Millsap,Watson,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,14,14,111,85
17/2, Washington ,Jefferson,Jefferson,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,15,14,114,100
19/2,Houston ,Jefferson,Jefferson,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,15,15,101,85
20/2, San Antonio ,Jefferson,Jefferson,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,15,16,106,102
22/2,Minnesota ,Millsap,Jefferson,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,15,17,100,98
28/2,Sacramento ,Harris,Favors,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,15,18,103,96
29/02, Houston ,Miles,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,16,18,104,83
2/3, Miami ,Jefferson,Howard,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,17,18,99,98
3/3,Dallas ,Millsap,Jefferson,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,17,19,102,96
5/3,Cleveland ,Jefferson,Jefferson,Jefferson,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,18,19,109,100
7/3,Charlotte ,Jefferson,Jefferson,Jefferson,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,19,19,99,93
9/3,Philadelphia ,Millsap,Millsap,Watson,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,19,20,104,91
10/3,Chicago ,Millsap,Jefferson,Tinsley,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,19,21,111,97
12/3, Detroit ,Jefferson,Jefferson,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,20,21,105,90
14/3,Phoenix ,Millsap,Millsap,Tinsley,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,20,22,120,111
15/3, Minnesota ,Hayward,Favors,Tinsley,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,21,22,111,105
17/3, Golden State ,Favors,Favors,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,22,22,99,92
18/3,Los Angeles ,Millsap,Favors,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,23,22,103,99
20/3, Oklahoma City ,Millsap,Favors,Jefferson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,24,22,97,90
22/3,Sacramento ,Jefferson,Favors,Tinsley,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,25,22,103,102
23/3, Denver ,Jefferson,Jefferson,Harris,A,Utah Jazz 2011-12 Regular Season NBA Schedule,W,26,22,121,102
25/3,Atlanta ,Jefferson,Jefferson,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,26,23,139,133
26/3,New Jersey ,Millsap,Millsap,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,27,23,105,84
28/3,Boston ,Hayward,Jefferson,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,27,24,94,82
30/3, Sacramento ,Jefferson,Jefferson,Watson,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,27,25,104,103
31/3,LA ,Jefferson,Millsap,Harris,H,Utah Jazz 2011-12 Regular Season NBA Schedule,L,27,26,105,96
2/4,Portland ,Millsap,Millsap,Tinsley,H,Utah Jazz 2011-12 Regular Season NBA Schedule,W,28,26,102,97
4/4, Phoenix ,Millsap,Hayward,Millsap,A,Utah Jazz 2011-12 Regular Season NBA Schedule,L,28,27,107,105
