DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/4, New Orleans ,Billups,Hilario,Billups,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,113,84
22/4, New Orleans ,Billups,Hilario,Anthony,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,108,93
25/4,New Orleans ,Anthony,Martin,Billups,H,Denver Nuggets 2008-09 Postseason NBA Schedule,L,,,95,93
27/4,New Orleans ,Anthony,Andersen,Billups,H,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,121,63
29/4, New Orleans ,Anthony,Martin,Billups,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,107,86
3/5, Dallas ,Hilario,Andersen,Smith,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,109,95
5/5, Dallas ,Hilario,Andersen,Billups,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,117,105
9/5,Dallas ,Billups,Anthony,Hilario,H,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,106,105
11/5,Dallas ,Anthony,Anthony,Billups,H,Denver Nuggets 2008-09 Postseason NBA Schedule,L,,,119,117
13/5, Dallas ,Anthony,Billups,Billups,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,124,110
19/5,Los Angeles ,Anthony,Martin,Billups,H,Denver Nuggets 2008-09 Postseason NBA Schedule,L,,,105,103
21/5,Los Angeles ,Anthony,Anthony,Hilario,H,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,106,103
23/5, Los Angeles ,Anthony,Andersen,Billups,A,Denver Nuggets 2008-09 Postseason NBA Schedule,L,,,103,97
25/5, Los Angeles ,Billups,Martin,Hilario,A,Denver Nuggets 2008-09 Postseason NBA Schedule,W,,,120,101
27/5,Los Angeles ,Anthony,Hilario,Billups,H,Denver Nuggets 2008-09 Postseason NBA Schedule,L,,,103,94
29/5, Los Angeles ,Anthony,Hilario,Billups,A,Denver Nuggets 2008-09 Postseason NBA Schedule,L,,,119,92
