DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
22/5, Portland ,Jokic,Jokic,Morris,A,Denver Nuggets 2020-21 Postseason NBA Schedule,L,,,123,109
24/5, Portland ,Jokic,Jokic,Morris,A,Denver Nuggets 2020-21 Postseason NBA Schedule,W,,,128,109
27/5,Portland ,Jokic,Jokic,Campazzo,H,Denver Nuggets 2020-21 Postseason NBA Schedule,W,,,120,115
29/5,Portland ,Jokic,Jokic,Campazzo,H,Denver Nuggets 2020-21 Postseason NBA Schedule,L,,,115,95
1/6, Portland ,Jokic,Porter,Jokic,A,Denver Nuggets 2020-21 Postseason NBA Schedule,W,,,147,140
3/6,Portland ,Jokic,Green,Morris,H,Denver Nuggets 2020-21 Postseason NBA Schedule,W,,,126,115
7/6,Phoenix ,Jokic,Green,Campazzo,H,Denver Nuggets 2020-21 Postseason NBA Schedule,L,,,122,105
9/6,Phoenix ,Jokic,Jokic,Jokic,H,Denver Nuggets 2020-21 Postseason NBA Schedule,L,,,123,98
11/6, Phoenix ,Jokic,Jokic,Jokic,A,Denver Nuggets 2020-21 Postseason NBA Schedule,L,,,116,102
13/6, Phoenix ,Barton,Jokic,Morris,A,Denver Nuggets 2020-21 Postseason NBA Schedule,L,,,125,118
