DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
18/5,Boston ,,,,H,Washington Wizards 2020-21 Play-In NBA Schedule,L,34,38,118,100
20/5, Indiana ,,,,A,Washington Wizards 2020-21 Play-In NBA Schedule,W,34,38,142,115
