DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
7/10, New Orleans ,,,,A,Atlanta Hawks 2009-10 Preseason NBA Schedule,W,1,0,108,102
11/10,Detroit ,,,,H,Atlanta Hawks 2009-10 Preseason NBA Schedule,L,1,1,100,91
12/10, Charlotte ,,,,A,Atlanta Hawks 2009-10 Preseason NBA Schedule,W,2,1,107,90
14/10,Memphis ,,,,H,Atlanta Hawks 2009-10 Preseason NBA Schedule,W,3,1,111,96
19/10, Washington ,,,,A,Atlanta Hawks 2009-10 Preseason NBA Schedule,W,4,1,113,95
22/10, Miami,,,,N,Atlanta Hawks 2009-10 Preseason NBA Schedule,W,5,1,92,87
23/10, Orlando,,,,N,Atlanta Hawks 2009-10 Preseason NBA Schedule,L,5,2,123,86
