DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
21/4, Miami ,Deng,Wallace,Gordon,A,Chicago Bulls 2006-07 Postseason NBA Schedule,W,,,96,91
24/4, Miami ,Gordon,Gordon,Hinrich,A,Chicago Bulls 2006-07 Postseason NBA Schedule,W,,,107,89
27/4,Miami ,Gordon,Deng,Hinrich,H,Chicago Bulls 2006-07 Postseason NBA Schedule,W,,,104,96
29/4,Miami ,Gordon,Deng,Gordon,H,Chicago Bulls 2006-07 Postseason NBA Schedule,W,,,92,79
5/5,Detroit ,Deng,Deng,Hinrich,H,Chicago Bulls 2006-07 Postseason NBA Schedule,L,,,95,69
7/5,Detroit ,Thomas,Wallace,Hinrich,H,Chicago Bulls 2006-07 Postseason NBA Schedule,L,,,108,87
10/5, Detroit ,Deng,Deng,Hinrich,A,Chicago Bulls 2006-07 Postseason NBA Schedule,L,,,81,74
13/5, Detroit ,Deng,Wallace,Hinrich,A,Chicago Bulls 2006-07 Postseason NBA Schedule,W,,,102,87
15/5,Detroit ,Gordon,Brown,Hinrich,H,Chicago Bulls 2006-07 Postseason NBA Schedule,W,,,108,92
17/5, Detroit ,Brown,Wallace,Hinrich,A,Chicago Bulls 2006-07 Postseason NBA Schedule,L,,,95,85
