DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
22/10,Toronto ,Ingram,Hart,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,0,1,130,122
25/10, Dallas ,Ingram,Hart,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,0,2,123,116
26/10,Houston ,Ingram,Ingram,Ball,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,0,3,126,123
28/10, Golden State ,Ingram,Ingram,Alexander-Walker,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,0,4,134,123
31/10, Denver ,Okafor,Okafor,Ball,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,1,4,122,107
2/11,Oklahoma City ,Redick,Hart,Ball,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,1,5,115,104
4/11,Brooklyn ,Ingram,Holiday,Ingram,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,1,6,135,125
8/11, Toronto ,Ingram,Favors,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,1,7,122,104
9/11,Charlotte ,Ingram,Favors,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,2,7,115,110
11/11, Houston ,Redick,Favors,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,2,8,122,116
14/11, LA ,Holiday,Favors,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,3,8,132,127
16/11,Miami ,Alexander-Walker,Melli,Moore,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,3,9,109,94
17/11, Golden State ,Redick,Hayes,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,4,9,108,100
19/11, Portland ,Holiday,Williams,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,5,9,115,104
21/11,Phoenix ,Ingram,Williams,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,6,9,124,121
23/11,Utah ,Ingram,Redick,Ingram,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,10,128,120
24/11,LA ,Ingram,Ingram,Ingram,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,11,134,109
27/11, Los Angeles ,Holiday,Ingram,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,12,114,110
29/11,Oklahoma City ,Ingram,Ingram,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,13,109,104
1/12, Oklahoma City ,Holiday,Hart,Ball,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,14,107,104
3/12, Dallas ,Ingram,Hayes,Ingram,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,15,118,97
5/12, Phoenix ,Redick,Holiday,Ball,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,16,139,132
7/12,Dallas ,Redick,Hayes,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,17,130,84
9/12, Detroit ,Ingram,Williams,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,18,105,103
11/12,Milwaukee ,Redick,Ingram,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,19,127,112
13/12,Philadelphia ,Ingram,Favors,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,20,116,109
15/12, Orlando ,Holiday,Hayes,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,21,130,119
17/12, Brooklyn ,Ingram,Ingram,Holiday,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,6,22,108,101
18/12,Minnesota ,Ingram,Favors,Ball,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,7,22,107,99
20/12,Golden State ,Holiday,Favors,Ingram,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,7,23,106,102
23/12,Portland ,Holiday,Favors,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,8,23,102,94
25/12,Denver ,Ingram,Favors,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,9,23,112,100
28/12, Indiana ,Ingram,Favors,Ingram,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,10,23,120,98
29/12, Houston ,Ball,Favors,Ball,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,11,23,127,112
3/1,Los Angeles ,Ball,Favors,Holiday,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,11,24,123,113
4/1,Sacramento ,Ball,Favors,Ball,H,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,12,24,117,115
6/1, Utah ,Ingram,Favors,Ball,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,L,12,25,128,126
8/1, Chicago ,Ingram,Hayes,Ingram,A,New Orleans Pelicans 2019-20 Regular Season NBA Schedule,W,13,25,123,108
