DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
26/10, Dallas ,Turner,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,1,0,130,121
28/10,Brooklyn ,George,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,1,1,103,94
29/10,Chicago ,Turner,Young,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,1,2,118,101
1/11, Los Angeles ,George,George,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,2,2,115,108
3/11,Milwaukee ,George,Jefferson,Ellis,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,2,3,125,107
5/11, Chicago ,Teague,Ellis,Ellis,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,3,3,111,94
7/11,Charlotte ,Miles,Jefferson,Brooks,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,3,4,122,100
9/11, Philadelphia ,Teague,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,4,4,122,115
11/11,Philadelphia ,George,Young,Ellis,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,4,5,109,105
12/11, Boston ,Teague,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,4,6,105,99
14/11, Orlando ,Miles,Seraphin,George,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,5,6,88,69
16/11, Cleveland ,George,George,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,6,6,103,93
18/11, Phoenix ,Turner,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,6,7,116,96
20/11,Oklahoma City ,Teague,Robinson,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,7,7,115,111
21/11, Golden State ,Stuckey,Seraphin,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,7,8,120,83
23/11, Atlanta ,Young,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,7,9,96,85
25/11, Brooklyn ,Robinson,Teague,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,8,9,118,97
27/11, LA ,Turner,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,9,9,91,70
30/11,Portland ,Teague,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,9,10,131,109
4/12,LA ,Young,Young,George,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,10,10,111,102
5/12,Golden State ,George,George,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,10,11,142,106
7/12,Phoenix ,George,George,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,11,11,109,94
9/12,Dallas ,George,George,Stuckey,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,11,12,111,103
10/12, Portland ,George,Young,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,12,12,118,111
12/12, Charlotte ,Turner,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,13,12,110,94
14/12,Miami ,George,George,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,13,13,95,89
15/12,New Orleans ,Turner,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,13,14,102,95
17/12,Detroit ,George,Robinson,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,14,14,105,90
19/12, Washington ,George,Young,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,15,14,107,105
20/12,New York ,Turner,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,15,15,118,111
22/12, Boston ,Teague,Young,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,15,16,109,102
26/12,Chicago ,Brooks,Turner,George,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,15,17,90,85
28/12,Washington ,George,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,15,18,111,105
30/12, Chicago ,George,Robinson,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,16,18,111,101
1/1, Orlando ,Turner,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,17,18,117,104
3/1,Detroit ,George,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,18,18,121,116
5/1, Brooklyn ,George,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,19,18,121,109
7/1, New York ,Teague,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,20,18,123,109
12/1, Denver,Miles,Turner,Teague,N,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,20,19,140,112
16/1, New Orleans ,George,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,21,19,98,95
18/1,Sacramento ,George,Teague,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,22,19,106,100
20/1,Los Angeles ,George,Young,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,22,20,108,95
21/1,Utah ,Young,Young,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,22,21,109,100
23/1, New York ,George,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,22,22,109,103
26/1,Minnesota ,George,Teague,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,23,22,109,103
27/1, Sacramento ,George,Teague,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,24,22,115,111
29/1, Houston ,George,Turner,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,25,22,120,101
1/2,Orlando ,Miles,Robinson,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,26,22,98,88
3/2,Brooklyn ,George,George,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,27,22,106,97
4/2, Detroit ,George,Allen,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,28,22,105,84
6/2, Oklahoma City ,George,George,George,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,W,29,22,93,90
8/2, Cleveland ,Miles,George,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,29,23,132,117
10/2,Washington ,George,Jefferson,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,29,24,112,107
11/2, Milwaukee ,Miles,George,Turner,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,29,25,116,100
13/2, San Antonio ,George,George,Teague,A,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,29,26,110,106
15/2,Cleveland ,Robinson,Turner,Teague,H,Indiana Pacers 2016-17 Regular Season NBA Schedule,L,29,27,113,104
