DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
28/10,Atlanta ,Granger,Murphy,Murphy,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,0,1,120,109
30/10, Miami ,Granger,Murphy,Granger,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,0,2,96,83
3/11, Denver ,Jones,Hibbert,Head,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,0,3,111,93
4/11,New York ,Granger,Hibbert,Granger,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,1,3,101,89
6/11, Washington ,Granger,Hibbert,Jones,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,2,3,102,86
11/11, Golden State ,Granger,Granger,Hibbert,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,3,3,108,94
14/11, Boston ,Granger,Rush,Watson,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,4,3,113,104
17/11,New Jersey ,Granger,Hibbert,Jones,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,5,3,91,83
18/11, New York ,Granger,Hibbert,Ford,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,5,4,110,103
20/11, Cleveland ,Granger,Murphy,Granger,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,5,5,105,95
22/11,Charlotte ,Jones,Murphy,Watson,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,5,6,104,88
24/11,Toronto ,Granger,Granger,Granger,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,5,7,123,112
25/11, LA ,Murphy,Murphy,Ford,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,6,7,86,73
27/11, Dallas ,Granger,Foster,Ford,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,6,8,113,92
30/11,Golden State ,Granger,Murphy,Ford,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,6,9,126,107
2/12,Sacramento ,Granger,Foster,Murphy,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,6,10,110,105
4/12,Utah ,Granger,Murphy,Dunleavy,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,6,11,96,87
5/12,LA ,Murphy,Murphy,Watson,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,6,12,88,72
9/12, Portland ,Jones,Hansbrough,Ford,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,6,13,102,91
11/12, New Jersey ,Hansbrough,Murphy,Ford,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,7,13,107,91
12/12,Washington ,Murphy,Murphy,Watson,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,8,13,114,113
14/12,Orlando ,Dunleavy,Murphy,Ford,H,Indiana Pacers 2009-10 Regular Season NBA Schedule,L,8,14,106,98
16/12, Charlotte ,Murphy,Murphy,Ford,A,Indiana Pacers 2009-10 Regular Season NBA Schedule,W,9,14,101,98
