DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/4, Los Angeles ,Thomas,Thomas,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,107,102
26/4, Los Angeles ,Nash,Marion,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,99,93
28/4,Los Angeles ,Marion,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,99,92
30/4,Los Angeles ,Nash,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,99,98
2/5, Los Angeles ,Diaw,Diaw,Diaw,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,114,97
4/5,Los Angeles ,Nash,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,126,118
6/5, Los Angeles ,Barbosa,Marion,Diaw,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,121,90
8/5, LA ,Nash,Marion,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,130,123
10/5, LA ,Bell,Marion,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,122,97
12/5,LA ,Marion,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,94,91
14/5,LA ,Bell,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,114,107
16/5, LA ,Marion,Marion,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,125,118
18/5,LA ,Marion,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,118,106
22/5, LA ,Marion,Marion,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,127,107
24/5,Dallas ,Diaw,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,121,118
26/5,Dallas ,Diaw,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,105,98
28/5, Dallas ,Nash,Marion,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,95,88
30/5, Dallas ,Barbosa,Diaw,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,W,,,106,86
1/6,Dallas ,Thomas,Marion,Nash,H,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,117,101
3/6, Dallas ,Diaw,Diaw,Nash,A,Phoenix Suns 2005-06 Postseason NBA Schedule,L,,,102,93
