DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
18/4, Dallas ,Harden,Ariza,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,118,108
21/4, Dallas ,Howard,Howard,Smith,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,111,99
24/4,Dallas ,Harden,Howard,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,130,128
26/4,Dallas ,Harden,Howard,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,121,109
28/4, Dallas ,Harden,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,103,94
4/5, LA ,Howard,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,117,101
6/5, LA ,Harden,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,115,109
8/5,LA ,Harden,Howard,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,124,99
10/5,LA ,Harden,Harden,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,128,95
12/5, LA ,Harden,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,124,103
14/5,LA ,Harden,Howard,Terry,H,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,119,107
17/5, LA ,Harden,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,113,100
19/5,Golden State ,Harden,Howard,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,110,106
21/5,Golden State ,Harden,Howard,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,99,98
23/5, Golden State ,Harden,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,115,80
25/5, Golden State ,Harden,Howard,Harden,A,Houston Rockets 2014-15 Postseason NBA Schedule,W,,,128,115
27/5,Golden State ,Howard,Howard,Harden,H,Houston Rockets 2014-15 Postseason NBA Schedule,L,,,104,90
