DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/4, Philadelphia ,Wallace,Wallace,Hamilton,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,106,85
26/4, Philadelphia ,Hamilton,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,99,84
29/4,Philadelphia ,Wallace,Wallace,Hamilton,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,115,104
1/5,Philadelphia ,Billups,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,97,92
3/5, Philadelphia ,Hamilton,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,88,78
9/5, Indiana ,Hamilton,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,96,81
11/5, Indiana ,Prince,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,92,83
13/5,Indiana ,Billups,Wallace,Prince,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,79,74
15/5,Indiana ,Billups,Wallace,Hamilton,H,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,89,76
17/5, Indiana ,Wallace,Prince,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,86,67
19/5,Indiana ,Hamilton,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,88,79
23/5,Miami ,Wallace,Wallace,Arroyo,H,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,90,81
25/5,Miami ,Hamilton,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,92,86
29/5, Miami ,Hamilton,Wallace,Hamilton,A,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,113,104
31/5, Miami ,Hamilton,Wallace,Hamilton,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,106,96
2/6,Miami ,Hamilton,McDyess,Hamilton,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,88,76
4/6, Miami ,Hamilton,Prince,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,91,66
6/6,Miami ,Hamilton,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,88,82
9/6,San Antonio ,Billups,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,84,69
12/6,San Antonio ,McDyess,Wallace,Wallace,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,97,76
14/6, San Antonio ,Hamilton,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,96,79
16/6, San Antonio ,Billups,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,102,71
19/6, San Antonio ,Billups,Wallace,Billups,A,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,96,95
21/6,San Antonio ,Hamilton,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,W,,,95,86
23/6,San Antonio ,Hamilton,Wallace,Billups,H,Detroit Pistons 2004-05 Postseason NBA Schedule,L,,,81,74
