DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
28/10, Houston ,Ellis,Maggette,Curry,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,0,1,108,107
30/10,Phoenix ,Ellis,Biedrins,Curry,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,0,2,123,101
4/11, Memphis ,Ellis,Biedrins,Ellis,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,1,2,113,105
6/11, LA ,Morrow,Randolph,Ellis,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,1,3,118,90
8/11,Sacramento ,Jackson,Azubuike,Curry,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,1,4,120,107
9/11, Minnesota ,Azubuike,Ellis,Jackson,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,2,4,146,105
11/11,Indiana ,Maggette,Randolph,Ellis,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,2,5,108,94
13/11,New York ,Jackson,Jackson,Azubuike,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,3,5,121,107
14/11,Milwaukee ,Ellis,Randolph,Jackson,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,3,6,129,125
17/11,Cleveland ,Ellis,Maggette,Ellis,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,3,7,114,108
18/11,Boston ,Maggette,Maggette,Curry,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,3,8,109,95
20/11, Portland ,Ellis,Randolph,Ellis,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,4,8,108,94
24/11,Dallas ,Ellis,Radmanovic,Ellis,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,5,8,111,103
25/11,San Antonio ,Ellis,Randolph,Curry,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,5,9,118,104
28/11, Los Angeles ,Ellis,Radmanovic,Curry,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,5,10,130,97
30/11, Indiana ,Ellis,Morrow,Watson,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,6,10,126,107
1/12,Denver ,Morrow,Maggette,Curry,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,6,11,135,107
3/12, Houston ,Ellis,Radmanovic,Ellis,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,6,12,111,109
5/12, Orlando ,Ellis,Randolph,Ellis,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,6,13,126,118
7/12,Oklahoma City ,Ellis,Radmanovic,Watson,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,6,14,104,88
9/12,New Jersey ,Ellis,Maggette,Ellis,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,W,7,14,105,89
11/12,Chicago ,Ellis,Maggette,Ellis,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,7,15,96,91
12/12,Detroit ,Ellis,Ellis,Watson,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,7,16,104,95
14/12,Philadelphia ,Maggette,Randolph,Curry,H,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,7,17,117,101
16/12, San Antonio ,Ellis,Watson,Ellis,A,Golden State Warriors 2009-10 Regular Season NBA Schedule,L,7,18,103,91
