DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
6/10, Los Angeles,Lawson,Chandler,Lawson,N,Denver Nuggets 2014-15 Preseason NBA Schedule,L,0,1,98,95
8/10, Oklahoma City ,Mozgov,Nurkic,Lawson,A,Denver Nuggets 2014-15 Preseason NBA Schedule,W,1,1,114,101
10/10,Phoenix ,Gallinari,Nurkic,Green,H,Denver Nuggets 2014-15 Preseason NBA Schedule,L,1,2,97,89
13/10,Chicago ,Faried,Mozgov,Lawson,H,Denver Nuggets 2014-15 Preseason NBA Schedule,L,1,3,110,90
16/10, Golden State,Mozgov,Nurkic,Lawson,N,Denver Nuggets 2014-15 Preseason NBA Schedule,L,1,4,104,101
18/10, LA,Faried,Nurkic,Foye,N,Denver Nuggets 2014-15 Preseason NBA Schedule,W,2,4,104,93
21/10, Portland,Chandler,Foye,Foye,N,Denver Nuggets 2014-15 Preseason NBA Schedule,L,2,5,93,75
24/10,Golden State ,Nurkic,Mozgov,Foye,H,Denver Nuggets 2014-15 Preseason NBA Schedule,L,2,6,119,112
