DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
22/5, Boston ,Durant,Durant,Harden,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,104,93
25/5, Boston ,Durant,Durant,Harden,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,130,108
28/5,Boston ,Harden,Durant,Harden,H,Brooklyn Nets 2020-21 Postseason NBA Schedule,L,,,125,119
30/5,Boston ,Durant,Irving,Harden,H,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,141,126
1/6, Boston ,Harden,Harden,Harden,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,123,109
5/6, Milwaukee ,Durant,Griffin,Irving,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,115,107
7/6, Milwaukee ,Durant,Griffin,Durant,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,125,86
10/6,Milwaukee ,Durant,Brown,Durant,H,Brooklyn Nets 2020-21 Postseason NBA Schedule,L,,,86,83
13/6,Milwaukee ,Durant,Durant,Durant,H,Brooklyn Nets 2020-21 Postseason NBA Schedule,L,,,107,96
15/6, Milwaukee ,Durant,Durant,Durant,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,W,,,114,108
17/6,Milwaukee ,Durant,Durant,Harden,H,Brooklyn Nets 2020-21 Postseason NBA Schedule,L,,,104,89
19/6, Milwaukee ,Durant,Griffin,Harden,A,Brooklyn Nets 2020-21 Postseason NBA Schedule,L,,,115,111
