DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/4, Miami ,Pierce,Garnett,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,85,76
20/4, Miami ,Allen,Perkins,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,106,77
23/4,Miami ,Pierce,Perkins,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,100,98
25/4,Miami ,Rondo,Garnett,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,101,92
27/4, Miami ,Allen,Rondo,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,96,86
1/5,Cleveland ,Rondo,Perkins,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,101,93
3/5,Cleveland ,Allen,Garnett,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,104,86
7/5, Cleveland ,Garnett,Rondo,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,124,95
9/5, Cleveland ,Rondo,Rondo,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,97,87
11/5,Cleveland ,Allen,Pierce,Pierce,H,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,120,88
13/5, Cleveland ,Garnett,Garnett,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,94,85
16/5,Orlando ,Allen,Garnett,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,92,88
18/5,Orlando ,Pierce,Garnett,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,95,92
22/5, Orlando ,Davis,Pierce,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,94,71
24/5, Orlando ,Pierce,Garnett,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,96,92
26/5,Orlando ,Wallace,Garnett,Allen,H,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,113,92
28/5, Orlando ,Pierce,Pierce,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,96,84
3/6,Los Angeles ,Pierce,Pierce,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,102,89
6/6,Los Angeles ,Allen,Rondo,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,103,94
8/6, Los Angeles ,Garnett,Perkins,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,91,84
10/6, Los Angeles ,Pierce,Perkins,Pierce,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,96,89
13/6, Los Angeles ,Pierce,Garnett,Rondo,A,Boston Celtics 2009-10 Postseason NBA Schedule,W,,,92,86
15/6,Los Angeles ,Allen,Davis,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,89,67
17/6,Los Angeles ,Pierce,Pierce,Rondo,H,Boston Celtics 2009-10 Postseason NBA Schedule,L,,,83,79
