DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/10, Minnesota ,DeRozan,Aldridge,Gasol,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,1,0,112,108
20/10,Portland ,DeRozan,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,1,1,121,108
22/10,Los Angeles ,Aldridge,Cunningham,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,2,1,143,142
24/10, Indiana ,DeRozan,Aldridge,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,2,2,116,96
27/10, Los Angeles ,DeRozan,DeRozan,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,3,2,110,106
29/10, Dallas ,DeRozan,Gay,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,4,2,113,108
31/10,Phoenix ,DeRozan,Gasol,Forbes,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,5,2,120,90
3/11, New Orleans ,DeRozan,Aldridge,Mills,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,6,2,109,95
4/11, Orlando ,DeRozan,Gasol,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,6,3,117,110
7/11,Miami ,Mills,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,6,4,95,88
10/11, Houston ,Aldridge,DeRozan,White,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,7,4,96,89
12/11,Sacramento ,DeRozan,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,7,5,104,99
14/11,Phoenix ,DeRozan,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,7,6,116,96
15/11,LA ,DeRozan,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,7,7,116,111
18/11, Golden State ,Aldridge,Aldridge,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,8,7,104,92
19/11,New Orleans ,DeRozan,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,8,8,140,126
21/11, Memphis ,DeRozan,Aldridge,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,8,9,104,103
23/11,Indiana ,Aldridge,Aldridge,Gay,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,9,9,111,100
24/11,Milwaukee ,DeRozan,Cunningham,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,9,10,135,129
26/11,Chicago ,DeRozan,DeRozan,Forbes,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,10,10,108,107
28/11,Minnesota ,Poeltl,Aldridge,White,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,10,11,128,89
30/11, Houston ,Aldridge,Gay,White,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,10,12,136,105
2/12, Portland ,DeRozan,DeRozan,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,11,12,131,118
4/12,Utah ,Poeltl,Poeltl,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,11,13,139,105
5/12,Los Angeles ,DeRozan,Aldridge,White,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,11,14,121,113
7/12, Los Angeles ,DeRozan,DeRozan,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,12,14,133,120
9/12, Utah ,DeRozan,Gay,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,13,14,110,97
11/12, Phoenix ,Forbes,Forbes,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,14,14,111,86
13/12, LA ,Aldridge,Gay,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,15,14,125,87
15/12, Chicago ,Aldridge,Aldridge,Gay,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,15,15,98,93
17/12, Philadelphia ,Gay,Aldridge,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,16,15,123,96
19/12,Orlando ,Aldridge,DeRozan,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,17,15,129,90
21/12, Minnesota ,Forbes,Aldridge,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,18,15,124,98
22/12,Houston ,DeRozan,Gay,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,18,16,108,101
26/12, Denver ,DeRozan,Poeltl,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,19,16,111,103
28/12,Denver ,Aldridge,Aldridge,DeRozan,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,L,19,17,102,99
29/12,LA ,Aldridge,DeRozan,Forbes,H,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,20,17,122,111
31/12, Boston ,Aldridge,Aldridge,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,21,17,120,111
3/1, Toronto ,Aldridge,DeRozan,DeRozan,A,San Antonio Spurs 2018-19 Regular Season NBA Schedule,W,22,17,125,107
