DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
26/10, Houston ,Clarkson,Mozgov,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,1,0,120,114
28/10,Utah ,Williams,Deng,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,1,1,96,89
30/10,Oklahoma City ,Randle,Randle,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,1,2,113,96
1/11,Indiana ,Williams,Randle,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,1,3,115,108
2/11,Atlanta ,Russell,Deng,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,2,3,123,116
4/11, Golden State ,Randle,Randle,Clarkson,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,3,3,117,97
6/11, Phoenix ,Young,Mozgov,Williams,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,4,3,119,108
8/11, Dallas ,Clarkson,Randle,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,4,4,109,97
10/11,Sacramento ,Williams,Randle,Randle,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,5,4,101,91
12/11,New Orleans ,Clarkson,Randle,Randle,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,6,4,126,99
13/11,Minnesota ,Williams,Randle,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,6,5,125,99
15/11, Brooklyn ,Russell,Randle,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,7,5,125,118
18/11, San Antonio ,Williams,Randle,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,7,6,116,107
20/11, Chicago ,Williams,Nance,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,7,7,118,110
22/11, Oklahoma City ,Clarkson,Calderon,Williams,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,8,7,111,109
23/11,Golden State ,Clarkson,Deng,Calderon,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,8,8,149,106
25/11, Golden State ,Clarkson,Robinson,Calderon,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,8,9,109,85
27/11, Atlanta ,Williams,Nance,Clarkson,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,9,9,109,94
29/11,New Orleans ,Williams,Randle,Calderon,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,9,10,105,88
30/11,Chicago ,Williams,Randle,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,10,10,96,90
2/12,Toronto ,Ingram,Randle,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,11,113,80
3/12,Memphis ,Williams,Randle,Huertas,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,12,103,100
5/12, Utah ,Williams,Randle,Williams,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,13,107,101
7/12,Houston ,Williams,Randle,Huertas,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,14,134,95
9/12, Phoenix ,Williams,Deng,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,15,119,115
11/12, New York ,Williams,Randle,Williams,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,16,118,112
12/12,Sacramento ,Russell,Randle,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,17,116,92
14/12,Brooklyn ,Williams,Mozgov,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,10,18,107,97
16/12,Philadelphia ,Randle,Nance,Randle,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,11,18,100,89
17/12,Cleveland ,Young,Ingram,Ingram,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,11,19,119,108
20/12,Charlotte ,Clarkson,Deng,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,11,20,117,113
22/12,Miami ,Williams,Robinson,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,11,21,115,107
23/12,Orlando ,Clarkson,Robinson,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,11,22,109,90
25/12, LA ,Mozgov,Deng,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,12,22,111,102
27/12, Utah ,Randle,Randle,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,12,23,102,100
29/12, Dallas ,Randle,Robinson,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,12,24,101,89
1/1, Toronto ,Russell,Randle,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,12,25,123,114
3/1, Memphis ,Young,Randle,Randle,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,13,25,116,102
5/1,Portland ,Russell,Randle,Randle,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,13,26,118,109
6/1, Miami ,Williams,Deng,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,14,26,127,100
8/1, Orlando ,Randle,Randle,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,15,26,111,95
10/1, Portland ,Deng,Randle,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,15,27,108,87
12/1,San Antonio ,Randle,Randle,Randle,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,15,28,134,94
14/1,LA ,Clarkson,Randle,Ingram,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,15,29,113,97
15/1, Detroit ,Williams,Randle,Williams,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,15,30,102,97
17/1, Denver ,Williams,Zubac,Williams,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,15,31,127,121
20/1, Indiana ,Williams,Black,Calderon,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,16,31,108,95
22/1,Dallas ,Williams,Mozgov,Randle,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,16,32,122,73
25/1,Portland ,Williams,Zubac,Williams,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,16,33,105,98
26/1,Utah ,Williams,Zubac,Clarkson,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,16,34,96,88
31/1, Denver ,Young,Black,Russell,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,17,34,120,116
2/2,Washington ,Clarkson,Black,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,17,35,116,108
3/2,Boston ,Williams,Nance,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,17,36,113,107
6/2,New York ,Williams,Nance,Russell,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,W,18,36,121,107
8/2,Detroit ,Randle,Black,Ingram,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule,L,18,37,121,102
