DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
25/10, Sacramento ,Clarkson,Collins,Clarkson,A,Utah Jazz 2023-24 Regular Season NBA Schedule,L,0,1,130,114
27/10, LA ,Markkanen,Markkanen,Horton-Tucker,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,1,1,120,118
28/10,Phoenix ,Markkanen,Collins,Sexton,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,1,2,126,104
30/10,Denver ,Markkanen,Markkanen,Horton-Tucker,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,1,3,110,102
1/11, Memphis ,Sexton,Markkanen,Horton-Tucker,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,2,3,133,109
2/11, Orlando ,Markkanen,Collins,Horton-Tucker,A,Utah Jazz 2023-24 Regular Season NBA Schedule,L,2,4,115,113
4/11,Minnesota ,Markkanen,Markkanen,Horton-Tucker,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,2,5,123,95
6/11,Chicago ,Markkanen,Kessler,Olynyk,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,2,6,130,113
8/11,Indiana ,Clarkson,Markkanen,George,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,2,7,134,118
10/11,Memphis ,Markkanen,Olynyk,George,H,Utah Jazz 2023-24 Regular Season NBA Schedule,W,3,7,127,121
14/11, Portland ,Clarkson,Olynyk,George,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,4,7,115,99
17/11, Phoenix ,Clarkson,Collins,Olynyk,A,Utah Jazz 2023-24 Regular Season NBA Schedule,L,4,8,131,128
19/11, Phoenix ,Markkanen,Markkanen,George,A,Utah Jazz 2023-24 Regular Season NBA Schedule,L,4,9,140,137
21/11,Los Angeles ,Yurtseven,Markkanen,Horton-Tucker,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,4,10,131,99
22/11,Portland ,Markkanen,Collins,George,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,4,11,121,105
25/11, New Orleans ,Sexton,Kessler,Sexton,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,5,11,105,100
27/11, New Orleans ,George,Yurtseven,Clarkson,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,6,11,114,112
29/11,Memphis ,Collins,Kessler,Clarkson,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,6,12,105,91
30/11,Minnesota ,Fontecchio,Collins,Fontecchio,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,6,13,101,90
2/12, Portland ,Sexton,Yurtseven,George,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,7,13,118,113
6/12,Dallas ,Agbaji,Yurtseven,George,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,7,14,147,97
8/12, LA ,Collins,Collins,Horton-Tucker,A,Utah Jazz 2023-24 Regular Season NBA Schedule,L,7,15,117,103
11/12,Oklahoma City ,George,Samanic,George,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,7,16,134,120
13/12, New York ,Sexton,Olynyk,Olynyk,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,8,16,117,113
14/12,Portland ,Sexton,Kessler,Olynyk,H,Utah Jazz 2023-24 Regular Season NBA Schedule,W,9,16,122,114
16/12,Sacramento ,Sexton,Markkanen,Olynyk,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,9,17,125,104
18/12, Brooklyn ,Horton-Tucker,Kessler,Horton-Tucker,A,Utah Jazz 2023-24 Regular Season NBA Schedule,W,10,17,125,108
20/12,Cleveland ,Markkanen,Markkanen,Horton-Tucker,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,10,18,124,116
21/12,Detroit ,Olynyk,Kessler,Dunn,H,Utah Jazz 2023-24 Regular Season NBA Schedule,W,11,18,119,111
23/12,Toronto ,Markkanen,Markkanen,Dunn,H,Utah Jazz 2023-24 Regular Season NBA Schedule,W,12,18,126,119
26/12,San Antonio ,Markkanen,Markkanen,Clarkson,H,Utah Jazz 2023-24 Regular Season NBA Schedule,W,13,18,130,118
28/12,New Orleans ,Sexton,Collins,Clarkson,H,Utah Jazz 2023-24 Regular Season NBA Schedule,L,13,19,112,105
