DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/4, Milwaukee ,Wallace,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,92,74
26/4, Milwaukee ,Prince,Wallace,Hamilton,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,109,98
29/4,Milwaukee ,Billups,McDyess,Billups,H,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,124,104
1/5,Milwaukee ,Billups,McDyess,Prince,H,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,109,99
3/5, Milwaukee ,Hamilton,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,122,93
7/5, Cleveland ,Prince,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,113,86
9/5, Cleveland ,Wallace,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,97,91
13/5,Cleveland ,Hamilton,Wallace,Hamilton,H,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,86,77
15/5,Cleveland ,Hamilton,Wallace,Billups,H,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,74,72
17/5, Cleveland ,Prince,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,86,84
19/5,Cleveland ,Wallace,Wallace,Wallace,H,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,84,82
21/5, Cleveland ,Prince,Wallace,Prince,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,79,61
23/5, Miami ,Hamilton,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,91,86
25/5, Miami ,Prince,Wallace,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,92,88
27/5,Miami ,Billups,Wallace,Prince,H,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,98,83
29/5,Miami ,Prince,Wallace,Billups,H,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,89,78
31/5, Miami ,Prince,Hamilton,Billups,A,Detroit Pistons 2005-06 Postseason NBA Schedule,W,,,91,78
2/6,Miami ,Hamilton,Wallace,Billups,H,Detroit Pistons 2005-06 Postseason NBA Schedule,L,,,95,78
