DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
23/10, Denver ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,0,1,108,100
25/10,Sacramento ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,1,1,122,112
27/10,Dallas ,McCollum,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,2,1,121,119
28/10,San Antonio ,Lillard,Tolliver,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,2,2,113,110
30/10,Oklahoma City ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,3,2,102,99
2/11, Philadelphia ,Lillard,Hezonja,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,3,3,129,128
4/11,Golden State ,Lillard,Whiteside,McCollum,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,3,4,127,118
7/11,LA ,McCollum,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,3,5,107,101
8/11, Brooklyn ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,3,6,119,115
10/11, Atlanta ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,4,6,124,113
12/11,Sacramento ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,4,7,107,99
13/11, Toronto ,Hood,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,4,8,114,106
16/11,San Antonio ,McCollum,Whiteside,McCollum,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,5,8,121,116
18/11,Houston ,McCollum,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,5,9,132,108
19/11,New Orleans ,McCollum,Whiteside,McCollum,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,5,10,115,104
21/11,Milwaukee ,McCollum,Labissiere,McCollum,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,5,11,137,129
23/11,Cleveland ,Lillard,Lillard,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,5,12,110,104
25/11,Chicago ,Anthony,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,6,12,117,94
27/11, Oklahoma City ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,7,12,136,119
29/11, Chicago ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,8,12,107,103
3/12,LA ,McCollum,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,8,13,117,97
4/12, Sacramento ,McCollum,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,9,13,127,116
6/12, Los Angeles ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,9,14,136,113
8/12, Oklahoma City ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,9,15,108,96
10/12, New York ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,10,15,115,87
12/12,Denver ,Whiteside,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,10,16,114,99
16/12,Phoenix ,McCollum,Whiteside,McCollum,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,11,16,111,110
18/12, Golden State ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,12,16,122,112
20/12, Orlando ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,13,16,118,103
21/12, Minnesota ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,14,16,113,106
23/12, New Orleans ,Anthony,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,14,17,102,94
26/12,Utah ,Lillard,Simons,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,14,18,121,115
28/12, Los Angeles ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,14,19,128,120
30/12, Phoenix ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,14,20,122,116
1/1,New York ,Anthony,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,14,21,117,93
3/1,Washington ,Lillard,Whiteside,McCollum,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,15,21,122,103
5/1,Miami ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,15,22,122,111
7/1,Toronto ,Anthony,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,16,22,101,99
9/1,Minnesota ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,16,23,116,102
11/1, Milwaukee ,Lillard,Anthony,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,16,24,122,101
13/1, Charlotte ,Lillard,Tolliver,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,17,24,115,112
15/1,Houston ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,18,24,117,107
17/1,Dallas ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,18,25,120,112
18/1,Oklahoma City ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,18,26,119,106
20/1, Golden State ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,19,26,129,124
23/1, Dallas ,Lillard,Anthony,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,L,19,27,133,125
26/1, Indiana ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,20,27,139,129
29/1, Houston ,Lillard,Anthony,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,21,27,125,112
31/1,Los Angeles ,Lillard,Whiteside,Lillard,H,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,22,27,127,119
1/2, Utah ,Lillard,Whiteside,Lillard,A,Portland Trail Blazers 2019-20 Regular Season NBA Schedule,W,23,27,124,107
