DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
21/4, Atlanta ,George,George,George,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,107,90
24/4, Atlanta ,George,Hibbert,George,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,113,98
27/4,Atlanta ,West,George,Hill,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,90,69
29/4,Atlanta ,George,George,Stephenson,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,102,91
1/5, Atlanta ,West,Stephenson,Hill,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,106,83
3/5,Atlanta ,West,Hibbert,George,H,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,81,73
5/5,New York ,West,Stephenson,Hill,H,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,102,95
7/5,New York ,George,Hibbert,Hill,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,105,79
11/5, New York ,Hibbert,Hibbert,George,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,82,71
14/5, New York ,Hill,George,George,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,93,82
16/5,New York ,George,West,George,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,85,75
18/5, New York ,Stephenson,Hibbert,George,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,106,99
22/5,Miami ,George,Stephenson,Hill,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,103,102
24/5,Miami ,Hibbert,Hibbert,George,H,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,97,93
26/5, Miami ,West,Hibbert,George,A,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,114,96
28/5, Miami ,Hibbert,Hibbert,Hill,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,99,92
30/5,Miami ,George,George,George,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,90,79
1/6, Miami ,George,West,Hill,A,Indiana Pacers 2012-13 Postseason NBA Schedule,W,,,91,77
3/6,Miami ,Hibbert,Hibbert,Stephenson,H,Indiana Pacers 2012-13 Postseason NBA Schedule,L,,,99,76
