DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
6/10, Sacramento ,,,,A,Portland Trail Blazers 2009-10 Preseason NBA Schedule,W,1,0,98,86
7/10,Sacramento ,,,,H,Portland Trail Blazers 2009-10 Preseason NBA Schedule,W,2,0,89,86
9/10,LA ,,,,H,Portland Trail Blazers 2009-10 Preseason NBA Schedule,L,2,1,97,85
14/10, Phoenix ,,,,A,Portland Trail Blazers 2009-10 Preseason NBA Schedule,L,2,2,110,104
15/10,Utah ,,,,H,Portland Trail Blazers 2009-10 Preseason NBA Schedule,L,2,3,99,96
18/10, Denver ,,,,A,Portland Trail Blazers 2009-10 Preseason NBA Schedule,W,3,3,98,96
20/10, Utah ,,,,A,Portland Trail Blazers 2009-10 Preseason NBA Schedule,L,3,4,108,97
22/10,Phoenix ,,,,H,Portland Trail Blazers 2009-10 Preseason NBA Schedule,W,4,4,113,93
