DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
10/10, Oklahoma City ,Jones,Lamb,Douglas,A,Houston Rockets 2012-13 Preseason NBA Schedule,W,1,0,107,105
12/10, New Orleans ,Martin,Asik,Lin,A,Houston Rockets 2012-13 Preseason NBA Schedule,W,2,0,95,75
14/10, San Antonio ,Motiejunas,Asik,Machado,A,Houston Rockets 2012-13 Preseason NBA Schedule,L,2,1,116,107
15/10,Dallas ,Martin,Asik,Machado,H,Houston Rockets 2012-13 Preseason NBA Schedule,L,2,2,123,104
17/10, Memphis ,Martin,Asik,Lin,A,Houston Rockets 2012-13 Preseason NBA Schedule,W,3,2,109,102
24/10,New Orleans ,Delfino,Asik,Livingston,H,Houston Rockets 2012-13 Preseason NBA Schedule,W,4,2,97,90
26/10,Orlando ,Smith,Asik,Machado,H,Houston Rockets 2012-13 Preseason NBA Schedule,W,5,2,108,92
