DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
26/10, Detroit ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,1,0,109,91
28/10, Cleveland ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,1,1,94,91
31/10, Denver ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,2,1,105,102
2/11,Washington ,DeRozan,Valanciunas,DeRozan,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,3,1,113,103
4/11, Miami ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,4,1,96,87
6/11, Sacramento ,DeRozan,Patterson,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,4,2,96,91
9/11,Oklahoma City ,DeRozan,Lowry,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,5,2,112,102
11/11,Charlotte ,DeRozan,Lowry,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,6,2,113,111
12/11, New York ,DeRozan,Nogueira,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,7,2,118,107
15/11,Cleveland ,Lowry,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,7,3,121,117
16/11, Golden State ,DeRozan,Siakam,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,7,4,127,121
18/11,Denver ,DeRozan,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,8,4,113,111
20/11,Sacramento ,Lowry,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,8,5,102,99
21/11,LA ,Lowry,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,8,6,123,115
23/11,Houston ,DeRozan,Valanciunas,DeRozan,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,9,6,115,102
25/11,Milwaukee ,DeRozan,DeRozan,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,10,6,105,99
28/11, Philadelphia ,Lowry,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,11,6,122,95
30/11, Memphis ,Lowry,Patterson,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,12,6,120,105
2/12, Los Angeles ,Lowry,Powell,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,13,6,113,80
3/12, Atlanta ,DeRozan,Lowry,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,14,6,128,84
5/12, Cleveland ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,14,7,116,112
8/12, Minnesota ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,15,7,124,110
9/12,Boston ,Lowry,Valanciunas,Patterson,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,16,7,101,94
12/12, Milwaukee ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,17,7,122,100
14/12,Philadelphia ,DeRozan,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,18,7,123,114
16/12, Atlanta ,DeRozan,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,L,18,8,125,121
18/12,Orlando ,DeRozan,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,19,8,109,79
20/12, Brooklyn ,Lowry,Valanciunas,Lowry,A,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,20,8,116,104
23/12,Utah ,Lowry,Valanciunas,Lowry,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,21,8,104,98
26/12,Portland ,Lowry,Valanciunas,DeRozan,H,Toronto Raptors 2016-17 Regular Season NBA Schedule,W,22,8,95,91
