DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/10,Phoenix ,Powell,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,0,1,121,100
20/10, Minnesota ,Doncic,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,1,1,140,136
22/10, Chicago ,Matthews,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,2,1,115,109
24/10,Atlanta ,Matthews,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,2,2,111,104
26/10,Toronto ,Doncic,Jordan,Jordan,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,2,3,116,107
28/10, Utah ,Smith,Jordan,Jordan,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,2,4,113,104
29/10,San Antonio ,Doncic,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,2,5,113,108
31/10,Los Angeles ,Matthews,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,2,6,114,113
2/11, New York ,Smith,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,2,7,118,106
6/11, Washington ,Doncic,Barnes,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,3,7,119,100
7/11,Utah ,Doncic,Jordan,Matthews,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,3,8,117,102
10/11, Oklahoma City ,Doncic,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,4,8,111,96
12/11,Chicago ,Barnes,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,5,8,103,98
14/11, Utah ,Barnes,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,6,8,118,68
17/11, Golden State ,Doncic,Jordan,Smith,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,7,8,112,109
19/11,Memphis ,Smith,Jordan,Smith,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,7,9,98,88
21/11, Brooklyn ,Barnes,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,8,9,119,113
24/11, Boston ,Barea,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,9,9,113,104
28/11,Houston ,Doncic,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,10,9,128,108
30/11,Los Angeles ,Barnes,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,10,10,114,103
2/12, LA ,Barnes,Jordan,Smith,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,11,10,114,110
4/12, Portland ,Doncic,Jordan,Smith,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,12,10,111,102
5/12,New Orleans ,Barnes,Powell,Brunson,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,12,11,132,106
8/12, Houston ,Doncic,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,13,11,107,104
10/12, Orlando ,Barnes,Doncic,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,14,11,101,76
12/12, Atlanta ,Barnes,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,15,11,114,107
13/12,Phoenix ,Barnes,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,15,12,99,89
16/12, Sacramento ,Doncic,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,15,13,120,113
18/12,Denver ,Barnes,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,15,14,126,118
20/12,LA ,Doncic,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,15,15,125,121
22/12,Golden State ,Matthews,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,15,16,120,116
23/12,Portland ,Barnes,Doncic,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,15,17,121,118
26/12, New Orleans ,Doncic,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,16,17,122,119
28/12,New Orleans ,Doncic,Jordan,Smith,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,16,18,114,112
30/12, Oklahoma City ,Doncic,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,17,18,105,103
31/12,Oklahoma City ,Barnes,Jordan,Barea,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,17,19,122,102
2/1,Charlotte ,Doncic,Jordan,Smith,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,18,19,122,84
4/1,Boston ,Barnes,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,18,20,114,93
5/1,Philadelphia ,Matthews,Brunson,Brunson,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,18,21,106,100
7/1, Los Angeles ,Doncic,Jordan,Barea,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,18,22,107,97
9/1, Phoenix ,Doncic,Kleber,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,19,22,104,94
11/1,Minnesota ,Doncic,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,20,22,119,115
13/1, Golden State ,Doncic,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,20,23,119,114
16/1, San Antonio ,Doncic,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,20,24,105,101
19/1,Indiana ,Barnes,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,20,25,111,99
21/1,Milwaukee ,Doncic,Jordan,Doncic,H,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,20,26,116,106
22/1, LA ,Barnes,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,21,26,106,98
25/1, Detroit ,Doncic,Jordan,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,W,22,26,106,101
27/1, Toronto ,Doncic,Doncic,Doncic,A,Dallas Mavericks 2018-19 Regular Season NBA Schedule,L,22,27,123,120
