DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
20/4,LA ,Bayless,Davis,Gasol,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,112,91
22/4,LA ,Conley,Allen,Conley,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,93,91
25/4, LA ,Randolph,Randolph,Conley,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,94,82
27/4, LA ,Gasol,Gasol,Conley,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,104,83
30/4,LA ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,103,93
3/5, LA ,Randolph,Allen,Conley,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,118,105
5/5,Oklahoma City ,Gasol,Gasol,Gasol,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,93,91
7/5,Oklahoma City ,Conley,Conley,Conley,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,99,93
11/5, Oklahoma City ,Gasol,Randolph,Conley,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,87,81
13/5, Oklahoma City ,Conley,Randolph,Conley,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,103,97
15/5,Oklahoma City ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,W,,,88,84
19/5,San Antonio ,Pondexter,Gasol,Conley,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,105,83
21/5,San Antonio ,Conley,Randolph,Conley,H,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,93,89
25/5, San Antonio ,Conley,Randolph,Gasol,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,104,93
27/5, San Antonio ,Pondexter,Randolph,Conley,A,Memphis Grizzlies 2012-13 Postseason NBA Schedule,L,,,93,86
