DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
18/4, New Orleans ,Curry,Bogut,Green,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,106,99
20/4, New Orleans ,Thompson,Bogut,Curry,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,97,87
23/4,New Orleans ,Curry,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,123,119
25/4,New Orleans ,Curry,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,109,98
3/5, Memphis ,Curry,Bogut,Curry,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,101,86
5/5, Memphis ,Curry,Green,Curry,A,Golden State Warriors 2014-15 Postseason NBA Schedule,L,,,97,90
9/5,Memphis ,Curry,Thompson,Green,H,Golden State Warriors 2014-15 Postseason NBA Schedule,L,,,99,89
11/5,Memphis ,Curry,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,101,84
13/5, Memphis ,Thompson,Bogut,Green,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,98,78
15/5,Memphis ,Curry,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,108,95
19/5, Houston ,Curry,Green,Green,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,110,106
21/5, Houston ,Curry,Bogut,Green,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,99,98
23/5,Houston ,Curry,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,115,80
25/5,Houston ,Thompson,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,L,,,128,115
27/5, Houston ,Curry,Bogut,Curry,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,104,90
4/6, Cleveland ,Curry,Bogut,Curry,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,108,100
7/6, Cleveland ,Thompson,Green,Curry,A,Golden State Warriors 2014-15 Postseason NBA Schedule,L,,,95,93
9/6,Cleveland ,Curry,Green,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,L,,,96,91
11/6,Cleveland ,Iguodala,Iguodala,Curry,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,103,82
14/6, Cleveland ,Curry,Barnes,Iguodala,A,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,104,91
16/6,Cleveland ,Curry,Green,Green,H,Golden State Warriors 2014-15 Postseason NBA Schedule,W,,,105,97
