DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/4, New Orleans ,Paul,Ayton,Paul,A,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,110,99
19/4, New Orleans ,Booker,Ayton,Paul,A,Phoenix Suns 2021-22 Postseason NBA Schedule,L,,,125,114
22/4,New Orleans ,Ayton,Ayton,Paul,H,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,114,111
24/4,New Orleans ,Ayton,Ayton,Paul,H,Phoenix Suns 2021-22 Postseason NBA Schedule,L,,,118,103
26/4, New Orleans ,Bridges,Ayton,Paul,A,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,112,97
28/4,New Orleans ,Paul,Ayton,Paul,H,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,115,109
2/5, Dallas ,Ayton,Booker,Booker,A,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,121,114
4/5, Dallas ,Booker,Crowder,Paul,A,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,129,109
6/5,Dallas ,Crowder,Ayton,Booker,H,Phoenix Suns 2021-22 Postseason NBA Schedule,L,,,103,94
8/5,Dallas ,Booker,Ayton,Booker,H,Phoenix Suns 2021-22 Postseason NBA Schedule,L,,,111,101
10/5, Dallas ,Booker,Ayton,Paul,A,Phoenix Suns 2021-22 Postseason NBA Schedule,W,,,110,80
12/5,Dallas ,Ayton,Ayton,Bridges,H,Phoenix Suns 2021-22 Postseason NBA Schedule,L,,,113,86
15/5, Dallas ,Johnson,McGee,Paul,A,Phoenix Suns 2021-22 Postseason NBA Schedule,L,,,123,90
