DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
30/10,San Antonio ,Allen,Gasol,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,0,1,101,94
1/11, Detroit ,Conley,Randolph,Gasol,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,1,1,111,108
2/11,Dallas ,Conley,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,1,2,111,99
4/11, Boston ,Randolph,Gasol,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,2,2,95,88
6/11, New Orleans ,Conley,Miller,Gasol,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,2,3,99,84
9/11, Golden State ,Randolph,Randolph,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,3,3,108,90
11/11,Indiana ,Gasol,Davis,Calathes,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,3,4,95,79
13/11, Toronto ,Conley,Gasol,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,3,5,103,87
15/11,Los Angeles ,Randolph,Randolph,Gasol,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,4,5,89,86
17/11,Sacramento ,Randolph,Randolph,Gasol,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,5,5,97,86
18/11,LA ,Randolph,Randolph,Gasol,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,6,5,106,102
20/11,Golden State ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,7,5,88,81
22/11, San Antonio ,Conley,Randolph,Allen,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,7,6,102,86
25/11, Houston ,Prince,Koufos,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,7,7,93,86
27/11,Boston ,Bayless,Koufos,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,8,7,100,93
30/11, Brooklyn ,Pondexter,Koufos,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,8,8,97,88
3/12, Phoenix ,Leuer,Davis,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,9,8,110,91
5/12, LA ,Koufos,Randolph,Pondexter,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,9,9,101,81
7/12, Golden State ,Miller,Koufos,Randolph,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,9,10,108,82
9/12, Orlando ,Randolph,Randolph,Calathes,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,10,10,94,85
11/12, Oklahoma City ,Conley,Randolph,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,10,11,116,100
13/12,New Orleans ,Leuer,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,10,12,104,98
15/12, Minnesota ,Conley,Randolph,Randolph,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,10,13,101,93
17/12, Los Angeles ,Randolph,Randolph,Randolph,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,10,14,96,92
18/12,Dallas ,Allen,Allen,Bayless,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,10,15,105,91
21/12,New York ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,11,15,95,87
23/12, Utah ,Randolph,Randolph,Randolph,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,12,15,104,94
26/12,Houston ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,12,16,100,92
28/12, Denver ,Randolph,Koufos,Johnson,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,13,16,120,99
30/12, Chicago ,Conley,Johnson,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,13,17,95,91
2/1,Phoenix ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,14,17,99,91
3/1,Denver ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,14,18,111,108
5/1,Detroit ,Leuer,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,15,18,112,84
7/1, San Antonio ,Conley,Leuer,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,15,19,110,108
10/1, Phoenix ,Conley,Davis,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,16,19,104,99
12/1, Atlanta ,Conley,Randolph,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,17,19,108,101
14/1, Oklahoma City ,Lee,Randolph,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,18,19,90,87
15/1,Milwaukee ,Conley,Davis,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,19,19,82,77
17/1, Sacramento ,Conley,Randolph,Conley,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,20,19,91,90
20/1, New Orleans ,Randolph,Randolph,Gasol,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,20,20,95,92
24/1,Houston ,Lee,Randolph,Johnson,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,21,20,88,87
25/1, Houston ,Conley,Randolph,Johnson,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,22,20,99,81
28/1,Portland ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,23,20,98,81
29/1,Sacramento ,Conley,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,24,20,99,89
31/1,Minnesota ,Randolph,Randolph,Conley,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,25,20,94,90
1/2, Milwaukee ,Randolph,Randolph,Lee,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,26,20,99,90
3/2,Oklahoma City ,Randolph,Randolph,Prince,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,26,21,86,77
5/2, Dallas ,Randolph,Randolph,Calathes,A,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,26,22,110,96
8/2,Atlanta ,Randolph,Gasol,Gasol,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,W,27,22,79,76
9/2,Cleveland ,Calathes,Gasol,Calathes,H,Memphis Grizzlies 2013-14 Regular Season NBA Schedule,L,27,23,91,83
