DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
19/10,Brooklyn ,Ingram,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,1,0,130,108
21/10,Charlotte ,Valanciunas,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,2,0,124,112
23/10, Utah ,McCollum,Murphy,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,2,1,122,121
25/10, Dallas ,Murphy,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,3,1,113,111
28/10,Phoenix ,Valanciunas,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,3,2,124,111
30/10,LA ,McCollum,Williamson,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,4,2,112,91
2/11,Los Angeles ,Williamson,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,4,3,120,117
4/11, Golden State ,Ingram,McCollum,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,5,3,114,105
5/11,Atlanta ,McCollum,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,5,4,124,121
7/11,Indiana ,Ingram,Williamson,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,5,5,129,122
9/11,Chicago ,Ingram,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,6,5,115,111
10/11, Portland ,Williamson,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,6,6,106,95
12/11, Houston ,Williamson,Nance,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,7,6,119,106
15/11, Memphis ,McCollum,Daniels,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,8,6,113,102
16/11, Chicago ,McCollum,Murphy,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,9,6,124,110
18/11, Boston ,Ingram,Nance,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,9,7,117,109
21/11, Golden State ,Ingram,Valanciunas,Marshall,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,10,7,128,83
23/11,San Antonio ,Williamson,Williamson,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,11,7,129,110
25/11,Memphis ,Murphy,Williamson,Daniels,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,11,8,132,111
28/11, Oklahoma City ,Williamson,Valanciunas,Williamson,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,12,8,105,101
30/11, Toronto ,Williamson,Valanciunas,Daniels,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,13,8,126,108
2/12,San Antonio ,Williamson,Williamson,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,14,8,117,99
4/12, Denver ,Alvarado,Hernangomez,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,15,8,121,106
7/12, Detroit ,Williamson,Valanciunas,Williamson,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,16,8,104,98
9/12, Phoenix ,Williamson,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,17,8,128,117
11/12, Phoenix ,Williamson,Valanciunas,Daniels,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,18,8,129,124
13/12,Utah ,Williamson,Williamson,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,18,9,121,100
15/12,Utah ,Williamson,Nance,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,18,10,132,129
17/12,Phoenix ,Williamson,Valanciunas,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,18,11,118,114
19/12, Milwaukee ,Valanciunas,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,18,12,128,119
22/12, San Antonio ,McCollum,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,19,12,126,117
23/12,Oklahoma City ,Murphy,Marshall,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,20,12,128,125
26/12, Indiana ,Marshall,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,21,12,113,93
28/12, Minnesota ,Williamson,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,22,12,119,118
30/12, Philadelphia ,McCollum,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,23,12,127,116
31/12,Memphis ,Williamson,Jones,Marshall,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,23,13,116,101
2/1,Philadelphia ,Williamson,Valanciunas,Williamson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,23,14,120,111
4/1, Houston ,McCollum,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,24,14,119,108
6/1, Brooklyn ,McCollum,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,24,15,108,102
7/1,Dallas ,Valanciunas,Valanciunas,Alvarado,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,24,16,127,117
9/1,Washington ,McCollum,Valanciunas,Graham,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,25,16,132,112
11/1,Boston ,McCollum,Marshall,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,25,17,125,114
13/1,Detroit ,Valanciunas,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,26,17,116,110
16/1,Cleveland ,McCollum,Valanciunas,Alvarado,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,18,113,103
18/1, Miami ,McCollum,Valanciunas,Nance,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,19,124,98
20/1,Orlando ,McCollum,Valanciunas,Daniels,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,20,123,110
22/1,Miami ,Murphy,Valanciunas,Daniels,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,21,100,96
24/1, Denver ,McCollum,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,22,99,98
25/1, Minnesota ,McCollum,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,23,111,102
28/1, Washington ,McCollum,Nance,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,24,113,103
29/1,Milwaukee ,Alvarado,Nance,Alvarado,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,25,135,110
31/1,Denver ,Jones,Nance,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,26,122,113
2/2,Dallas ,Ingram,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,26,27,111,106
4/2, Los Angeles ,Ingram,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,27,27,131,126
5/2, Sacramento ,Murphy,Hernangomez,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,28,27,136,104
7/2, Atlanta ,Ingram,Valanciunas,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,29,27,116,107
10/2, Cleveland ,Ingram,Valanciunas,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,29,28,118,107
13/2,Oklahoma City ,Ingram,Valanciunas,Richardson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,30,28,103,100
15/2,Los Angeles ,Ingram,Hernangomez,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,30,29,120,102
23/2,Toronto ,Ingram,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,30,30,115,110
25/2,New York ,Ingram,Valanciunas,Richardson,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,30,31,128,106
27/2, Orlando ,Ingram,Ingram,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,30,32,101,93
1/3,Portland ,Ingram,McCollum,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,31,32,121,110
3/3,Golden State ,McCollum,McCollum,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,31,33,108,99
6/3,Sacramento ,Ingram,Valanciunas,Jones,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,31,34,123,108
8/3, Dallas ,McCollum,Jones,Marshall,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,32,34,113,106
11/3, Oklahoma City ,McCollum,Marshall,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,32,35,110,96
12/3, Portland ,Murphy,Valanciunas,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,33,35,127,110
14/3, Los Angeles ,Ingram,Jones,McCollum,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,33,36,123,108
17/3,Houston ,Ingram,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,33,37,114,112
19/3,Houston ,McCollum,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,34,37,117,107
21/3, San Antonio ,Ingram,Valanciunas,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,35,37,119,84
23/3, Charlotte ,Ingram,Valanciunas,Ingram,A,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,36,37,115,96
25/3,LA ,Ingram,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,37,37,131,110
27/3,Portland ,Ingram,Valanciunas,McCollum,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,38,37,124,90
28/3,Golden State ,Ingram,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,L,38,38,120,109
30/3,Denver ,Ingram,Valanciunas,Ingram,H,New Orleans Pelicans 2022-23 Regular Season NBA Schedule,W,39,38,107,88
