DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
14/4, Indiana ,Morris,Horford,Irving,A,Boston Celtics 2018-19 Postseason NBA Schedule,W,,,84,74
17/4, Indiana ,Irving,Horford,Irving,A,Boston Celtics 2018-19 Postseason NBA Schedule,W,,,99,91
19/4,Indiana ,Brown,Horford,Irving,H,Boston Celtics 2018-19 Postseason NBA Schedule,W,,,104,96
21/4,Indiana ,Hayward,Horford,Irving,H,Boston Celtics 2018-19 Postseason NBA Schedule,W,,,110,106
28/4,Milwaukee ,Irving,Horford,Irving,H,Boston Celtics 2018-19 Postseason NBA Schedule,W,,,112,90
30/4,Milwaukee ,Morris,Horford,Irving,H,Boston Celtics 2018-19 Postseason NBA Schedule,L,,,123,102
3/5, Milwaukee ,Irving,Tatum,Irving,A,Boston Celtics 2018-19 Postseason NBA Schedule,L,,,123,116
6/5, Milwaukee ,Irving,Morris,Irving,A,Boston Celtics 2018-19 Postseason NBA Schedule,L,,,113,101
8/5,Milwaukee ,Irving,Morris,Horford,H,Boston Celtics 2018-19 Postseason NBA Schedule,L,,,116,91
