DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
30/10,Indiana ,Francis,Cato,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,0,1,91,82
1/11,Denver ,Mobley,Francis,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,1,1,83,74
2/11, Toronto ,Francis,Cato,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,2,1,88,76
5/11, Seattle ,Francis,Francis,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,2,2,104,97
9/11, Golden State ,Francis,Cato,Thomas,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,3,2,111,104
12/11, Portland ,Francis,Griffin,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,4,2,86,83
15/11,Phoenix ,Francis,Francis,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,4,3,88,87
17/11,Los Angeles ,Francis,Thomas,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,5,3,93,89
19/11, Cleveland ,Mobley,Griffin,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,6,3,97,80
21/11,Dallas ,Ming,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,6,4,103,90
22/11, Washington ,Ming,Griffin,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,7,4,93,86
24/11,LA ,Francis,Thomas,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,7,5,90,89
26/11,Portland ,Francis,Francis,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,7,6,77,71
27/11,Golden State ,Cato,Cato,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,8,6,91,84
29/11,Seattle ,Francis,Thomas,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,9,6,83,72
1/12,Sacramento ,Francis,Thomas,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,9,7,103,84
3/12, San Antonio ,Ming,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,10,7,89,75
6/12,New Orleans ,Thomas,Ming,Thomas,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,10,8,98,96
7/12, Philadelphia ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,11,8,97,72
10/12, Sacramento ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,12,8,103,96
13/12,Memphis ,Francis,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,12,9,114,109
14/12, LA ,Mobley,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,12,10,94,83
16/12,Miami ,Mobley,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,13,10,105,100
18/12, Indiana ,Ming,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,14,10,95,83
20/12, Atlanta ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,15,10,101,82
21/12,Minnesota ,Francis,Ming,Ming,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,15,11,98,86
23/12, Utah ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,15,12,96,91
27/12, New York ,Francis,Posey,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,15,13,99,83
29/12, New Orleans ,Mobley,Cato,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,16,13,97,85
31/12, Milwaukee ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,17,13,105,80
4/1, Golden State ,Mobley,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,17,14,86,84
7/1, Minnesota ,Mobley,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,18,14,94,86
8/1,Orlando ,Ming,Ming,Mobley,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,19,14,91,81
10/1,Atlanta ,Griffin,Griffin,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,19,15,84,75
11/1, Denver ,Francis,Griffin,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,20,15,87,85
13/1, Boston ,Francis,Posey,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,21,15,101,92
15/1, Phoenix ,Mobley,Posey,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,22,15,102,96
17/1, Los Angeles ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,23,15,108,104
20/1,San Antonio ,Mobley,Cato,Norris,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,23,16,87,82
21/1,Dallas ,Francis,Cato,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,23,17,107,86
24/1, Detroit ,Francis,Posey,Mobley,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,23,18,98,74
26/1,Chicago ,Francis,Cato,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,23,19,100,98
27/1,Memphis ,Francis,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,24,19,100,95
29/1, Dallas ,Ming,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,24,20,104,81
31/1, Minnesota ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,25,20,121,101
2/2, Sacramento ,Griffin,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,26,20,105,89
4/2,Minnesota ,Francis,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,26,21,103,89
5/2,Cleveland ,Taylor,Mobley,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,26,22,105,102
11/2, Utah ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,26,23,103,101
12/2,Utah ,Francis,Griffin,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,27,23,106,76
14/2, Miami ,Francis,Griffin,Ming,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,27,24,94,82
18/2,Los Angeles ,Ming,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,27,25,106,99
19/2,Phoenix ,Rice,Ming,Mobley,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,28,25,107,89
21/2, Dallas ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,28,26,100,85
22/2, Memphis ,Mobley,Griffin,Norris,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,29,26,93,82
24/2,Boston ,Francis,Mobley,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,30,26,101,95
25/2,New York ,Mobley,Francis,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,30,27,102,95
27/2,Washington ,Mobley,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,30,28,100,98
2/3, San Antonio ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,30,29,97,88
4/3,Detroit ,Mobley,Taylor,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,30,30,96,83
5/3,Toronto ,Ming,Griffin,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,31,30,97,95
8/3, New Jersey ,Mobley,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,32,30,83,71
12/3, LA ,Francis,Ming,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,33,30,119,114
14/3, Chicago ,Posey,Francis,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,34,30,121,91
16/3, Phoenix ,Ming,Cato,Mobley,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,35,30,85,75
18/3,Seattle ,Francis,Francis,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,35,31,100,94
19/3,Portland ,Francis,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,35,32,94,83
21/3,Golden State ,Mobley,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,36,32,117,107
23/3,Sacramento ,Francis,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,36,33,109,108
24/3,LA ,Posey,Cato,Norris,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,37,33,108,90
26/3, Los Angeles ,Francis,Francis,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,L,37,34,96,93
27/3,San Antonio ,Mobley,Cato,Norris,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,37,35,98,85
29/3, Denver ,Francis,Griffin,Francis,A,Houston Rockets 2002-03 Regular Season NBA Schedule,W,38,35,102,89
31/3,New Jersey ,Ming,Griffin,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,38,36,110,86
2/4,Milwaukee ,Posey,Posey,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,L,38,37,106,99
4/4,Philadelphia ,Ming,Ming,Francis,H,Houston Rockets 2002-03 Regular Season NBA Schedule,W,39,37,88,79
