DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
16/4, Toronto ,Maxey,Embiid,Harden,A,Philadelphia 76ers 2021-22 Postseason NBA Schedule,W,,,131,111
18/4, Toronto ,Embiid,Embiid,Maxey,A,Philadelphia 76ers 2021-22 Postseason NBA Schedule,W,,,112,97
20/4,Toronto ,Embiid,Embiid,Harden,H,Philadelphia 76ers 2021-22 Postseason NBA Schedule,W,,,104,101
23/4,Toronto ,Harden,Harris,Harden,H,Philadelphia 76ers 2021-22 Postseason NBA Schedule,L,,,110,102
25/4, Toronto ,Embiid,Embiid,Harden,A,Philadelphia 76ers 2021-22 Postseason NBA Schedule,L,,,103,88
28/4,Toronto ,Embiid,Harris,Harden,H,Philadelphia 76ers 2021-22 Postseason NBA Schedule,W,,,132,97
2/5,Miami ,Harris,Harden,Harden,H,Philadelphia 76ers 2021-22 Postseason NBA Schedule,L,,,106,92
4/5,Miami ,Maxey,Korkmaz,Harden,H,Philadelphia 76ers 2021-22 Postseason NBA Schedule,L,,,119,103
6/5, Miami ,Green,Embiid,Harris,A,Philadelphia 76ers 2021-22 Postseason NBA Schedule,W,,,99,79
8/5, Miami ,Harden,Embiid,Harden,A,Philadelphia 76ers 2021-22 Postseason NBA Schedule,W,,,116,108
10/5,Miami ,Embiid,Reed,Harden,H,Philadelphia 76ers 2021-22 Postseason NBA Schedule,L,,,120,85
12/5, Miami ,Embiid,Embiid,Harden,A,Philadelphia 76ers 2021-22 Postseason NBA Schedule,L,,,99,90
