DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
20/4, Charlotte ,James,Andersen,Wade,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,99,88
23/4, Charlotte ,James,James,James,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,101,97
26/4,Charlotte ,James,James,James,H,Miami Heat 2013-14 Postseason NBA Schedule,W,,,98,85
28/4,Charlotte ,James,Bosh,James,H,Miami Heat 2013-14 Postseason NBA Schedule,W,,,109,98
6/5, Brooklyn ,James,Bosh,Wade,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,107,86
8/5, Brooklyn ,James,Allen,Wade,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,94,82
10/5,Brooklyn ,James,James,James,H,Miami Heat 2013-14 Postseason NBA Schedule,L,,,104,90
12/5,Brooklyn ,James,Allen,Chalmers,H,Miami Heat 2013-14 Postseason NBA Schedule,W,,,102,96
14/5, Brooklyn ,James,James,Chalmers,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,96,94
18/5,Indiana ,Wade,James,James,H,Miami Heat 2013-14 Postseason NBA Schedule,L,,,107,96
20/5,Indiana ,Wade,Andersen,James,H,Miami Heat 2013-14 Postseason NBA Schedule,W,,,87,83
24/5, Indiana ,James,Andersen,James,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,99,87
26/5, Indiana ,James,James,James,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,102,90
28/5,Indiana ,Bosh,Bosh,Wade,H,Miami Heat 2013-14 Postseason NBA Schedule,L,,,93,90
30/5, Indiana ,Bosh,Andersen,James,A,Miami Heat 2013-14 Postseason NBA Schedule,W,,,117,92
5/6,San Antonio ,James,Bosh,Cole,H,Miami Heat 2013-14 Postseason NBA Schedule,L,,,110,95
8/6,San Antonio ,James,James,Wade,H,Miami Heat 2013-14 Postseason NBA Schedule,W,,,98,96
10/6, San Antonio ,James,James,James,A,Miami Heat 2013-14 Postseason NBA Schedule,L,,,111,92
12/6, San Antonio ,James,James,Chalmers,A,Miami Heat 2013-14 Postseason NBA Schedule,L,,,107,86
15/6,San Antonio ,James,James,James,H,Miami Heat 2013-14 Postseason NBA Schedule,L,,,104,87
