DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
18/4, Dallas ,Stojakovic,Webber,Christie,A,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,116,105
20/4, Dallas ,Bibby,Webber,Webber,A,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,83,79
24/4,Dallas ,Webber,Stojakovic,Christie,H,Sacramento Kings 2003-04 Postseason NBA Schedule,L,,,104,79
26/4,Dallas ,Bibby,Miller,Stojakovic,H,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,94,92
29/4, Dallas ,Bibby,Stojakovic,Bibby,A,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,119,118
4/5,Minnesota ,Bibby,Miller,Bibby,H,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,104,98
8/5,Minnesota ,Stojakovic,Miller,Bibby,H,Sacramento Kings 2003-04 Postseason NBA Schedule,L,,,94,89
10/5, Minnesota ,Stojakovic,Christie,Bibby,A,Sacramento Kings 2003-04 Postseason NBA Schedule,L,,,114,113
12/5, Minnesota ,Webber,Webber,Bibby,A,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,87,81
14/5,Minnesota ,Bibby,Miller,Bibby,H,Sacramento Kings 2003-04 Postseason NBA Schedule,L,,,86,74
16/5, Minnesota ,Stojakovic,Stojakovic,Bibby,A,Sacramento Kings 2003-04 Postseason NBA Schedule,W,,,104,87
19/5,Minnesota ,Christie,Webber,Bibby,H,Sacramento Kings 2003-04 Postseason NBA Schedule,L,,,83,80
