DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
1/11, Indiana ,Okafor,Okafor,Knight,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,0,1,106,99
3/11,Memphis ,Morrison,Okafor,Felton,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,0,2,96,83
4/11, Cleveland ,Felton,May,Knight,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,W,1,2,92,88
8/11,Boston ,Okafor,Okafor,Knight,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,1,3,110,108
10/11, Seattle ,Okafor,Okafor,Knight,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,1,4,99,85
12/11, Denver ,Okafor,Okafor,Knight,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,1,5,108,101
14/11,NO/Oklahoma City ,Okafor,Okafor,Felton,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,1,6,94,85
15/11,San Antonio ,Morrison,Okafor,Knight,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,W,2,6,95,92
18/11,Orlando ,Okafor,Okafor,Felton,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,2,7,97,83
20/11, Dallas ,Okafor,Okafor,Wallace,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,2,8,93,85
22/11, Boston ,Morrison,Okafor,Felton,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,W,3,8,92,83
24/11,Detroit ,Okafor,Okafor,Knight,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,3,9,104,95
25/11, Miami ,Morrison,Wallace,Knight,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,3,10,102,93
28/11,New Jersey ,Morrison,May,Morrison,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,W,4,10,96,92
29/11,Atlanta ,May,May,Felton,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,4,11,99,90
1/12,Washington ,Morrison,Okafor,Knight,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,4,12,121,109
3/12, Detroit ,Okafor,Wallace,Knight,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,W,5,12,97,89
6/12, San Antonio ,May,Okafor,Felton,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,5,13,96,76
8/12, Houston ,Felton,Okafor,Felton,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,5,14,92,62
10/12, Phoenix ,May,May,Felton,A,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,5,15,114,84
13/12,Cleveland ,Morrison,May,Knight,H,Charlotte Hornets 2006-07 Regular Season NBA Schedule,L,5,16,104,101
