DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
30/10, Memphis ,Leonard,Splitter,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,1,0,101,94
1/11,Los Angeles ,Parker,Splitter,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,2,0,91,85
2/11,Portland ,Duncan,Duncan,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,2,1,115,105
5/11,Denver ,Parker,Duncan,Duncan,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,3,1,102,94
6/11, Phoenix ,Parker,Splitter,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,4,1,99,96
8/11, Golden State ,Parker,Splitter,Duncan,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,5,1,76,74
10/11,New York ,Green,Green,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,6,1,120,89
11/11,Philadelphia ,Green,Leonard,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,7,1,109,85
13/11, Washington ,Parker,Splitter,Belinelli,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,8,1,92,79
15/11,Utah ,Parker,Duncan,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,9,1,91,82
20/11, Boston ,Parker,Splitter,Ginobili,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,10,1,104,93
22/11,Memphis ,Parker,Leonard,Ginobili,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,11,1,102,86
23/11, Cleveland ,Green,Duncan,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,12,1,126,96
25/11, New Orleans ,Ginobili,Leonard,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,13,1,112,93
27/11,Oklahoma City ,Parker,Leonard,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,13,2,94,88
29/11,Orlando ,Duncan,Duncan,Ginobili,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,14,2,109,91
30/11, Houston ,Parker,Duncan,Ginobili,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,14,3,112,106
2/12, Atlanta ,Duncan,Duncan,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,15,3,102,100
7/12, Indiana ,Leonard,Duncan,Mills,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,15,4,111,100
10/12,Toronto ,Ginobili,Duncan,Ginobili,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,16,4,116,103
11/12,Milwaukee ,Duncan,Duncan,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,17,4,109,77
13/12, Minnesota ,Parker,Duncan,Ginobili,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,18,4,117,110
14/12,Utah ,Duncan,Duncan,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,19,4,100,84
16/12,LA ,Duncan,Duncan,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,19,5,115,92
18/12,Phoenix ,Ginobili,Duncan,Ginobili,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,20,5,108,101
19/12,Golden State ,Belinelli,Leonard,Diaw,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,21,5,104,102
21/12, Oklahoma City ,Parker,Splitter,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,21,6,113,100
23/12, Toronto ,Parker,Duncan,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,22,6,112,99
25/12, Houston ,Ginobili,Duncan,Duncan,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,22,7,111,98
26/12,Dallas ,Parker,Duncan,Diaw,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,23,7,116,107
29/12, Sacramento ,Ginobili,Duncan,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,24,7,112,104
31/12, Brooklyn ,Parker,Ayres,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,25,7,113,92
2/1, New York ,Belinelli,Duncan,Ginobili,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,L,25,8,105,101
4/1, LA ,Splitter,Duncan,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,26,8,116,92
7/1,Memphis ,Duncan,Duncan,Parker,H,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,27,8,110,108
8/1, Dallas ,Parker,Duncan,Parker,A,San Antonio Spurs 2013-14 Regular Season NBA Schedule,W,28,8,112,90
