DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
17/4, New York ,Jefferson,Martin,Kidd,A,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,107,83
20/4, New York ,Martin,Martin,Kidd,A,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,99,81
22/4,New York ,Martin,Martin,Jefferson,H,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,81,78
25/4,New York ,Martin,Martin,Kidd,H,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,100,94
3/5,Detroit ,Kittles,Kidd,Kidd,H,Brooklyn Nets 2003-04 Postseason NBA Schedule,L,,,78,56
7/5,Detroit ,Martin,Collins,Kidd,H,Brooklyn Nets 2003-04 Postseason NBA Schedule,L,,,95,80
9/5, Detroit ,Jefferson,Martin,Kidd,A,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,82,64
11/5, Detroit ,Kidd,Martin,Kidd,A,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,94,79
14/5,Detroit ,Jefferson,Jefferson,Kidd,H,Brooklyn Nets 2003-04 Postseason NBA Schedule,W,,,127,120
16/5, Detroit ,Jefferson,Jefferson,Kidd,A,Brooklyn Nets 2003-04 Postseason NBA Schedule,L,,,81,75
20/5,Detroit ,Kittles,Martin,Kidd,H,Brooklyn Nets 2003-04 Postseason NBA Schedule,L,,,90,69
