DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
2/10,Indiana ,,,,H,Chicago Bulls 2009-10 Preseason NBA Schedule,W,1,0,104,95
6/10, Utah ,,,,A,Chicago Bulls 2009-10 Preseason NBA Schedule,W,2,0,102,101
10/10,Milwaukee ,,,,H,Chicago Bulls 2009-10 Preseason NBA Schedule,L,2,1,98,86
13/10, Milwaukee ,,,,A,Chicago Bulls 2009-10 Preseason NBA Schedule,W,3,1,87,86
14/10,Minnesota ,,,,H,Chicago Bulls 2009-10 Preseason NBA Schedule,W,4,1,99,94
16/10, Minnesota ,,,,A,Chicago Bulls 2009-10 Preseason NBA Schedule,W,5,1,94,90
19/10, Orlando ,,,,A,Chicago Bulls 2009-10 Preseason NBA Schedule,L,5,2,101,98
23/10, Washington ,,,,A,Chicago Bulls 2009-10 Preseason NBA Schedule,W,6,2,93,70
