DATE,OPPONENT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title,WorL,WIN,LOSE,PTS,PTSO
28/4, Orlando ,West,Hibbert,Collison,A,Indiana Pacers 2011-12 Postseason NBA Schedule,L,,,81,77
30/4, Orlando ,West,Hibbert,West,A,Indiana Pacers 2011-12 Postseason NBA Schedule,W,,,93,78
2/5,Orlando ,Granger,Hibbert,George,H,Indiana Pacers 2011-12 Postseason NBA Schedule,W,,,97,74
5/5,Orlando ,West,West,Collison,H,Indiana Pacers 2011-12 Postseason NBA Schedule,W,,,101,99
8/5, Orlando ,Granger,West,Collison,A,Indiana Pacers 2011-12 Postseason NBA Schedule,W,,,105,87
13/5,Miami ,West,West,Collison,H,Indiana Pacers 2011-12 Postseason NBA Schedule,L,,,95,86
15/5,Miami ,West,George,Granger,H,Indiana Pacers 2011-12 Postseason NBA Schedule,W,,,78,75
17/5, Miami ,Hill,Hibbert,Hill,A,Indiana Pacers 2011-12 Postseason NBA Schedule,W,,,94,75
20/5, Miami ,Granger,Hibbert,George,A,Indiana Pacers 2011-12 Postseason NBA Schedule,L,,,101,93
22/5,Miami ,George,Hibbert,George,H,Indiana Pacers 2011-12 Postseason NBA Schedule,L,,,115,83
24/5, Miami ,West,George,Hill,A,Indiana Pacers 2011-12 Postseason NBA Schedule,L,,,105,93
